"station_id","year","n_rain","R5mm","R10mm","R20mm","SDII","PRCPTOT","CDD","CWD","Rx1day","Rx5day","R95pTOT","R99pTOT","n_maxdy","n_mindy","FD","TR","SU","ID","TNn","TNx","TXn","TXx","DTR","TN10p","TN90p","TX10p","TX90p","WSDI","CSDI","GSL"
"MT DILLON",1967,365,68,24,5,5.903,991.7,56.9,107.5,233.4,98.1,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1968,366,68,28,10,6.903,1042.4,48.9,76,400.1,210.7,38,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1969,363,50,17,3,5.212,734.9,30.4,63.6,129.6,30.4,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1970,365,56,27,3,5.438,924.5,54.9,67,220.6,54.9,25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1971,365,51,15,1,4.916,693.1,23.4,44.9,39.5,0,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1972,366,66,20,2,5.286,877.4,28.8,43.6,108,55.3,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1973,365,50,17,3,5.329,810,43.6,61.1,178,71.1,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1974,365,64,22,2,5.178,942.4,28.8,53.6,123.9,28.8,19,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1975,365,55,24,1,5.627,742.8,26,52.2,100.5,26,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1976,364,51,23,3,6.211,819.8,56,72,159.1,99.1,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1977,363,62,28,2,5.785,948.8,20.5,61.3,162.2,0,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1978,365,68,21,3,5.424,867.8,24.9,50.6,147.3,0,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1979,365,65,30,5,5.585,971.8,28.5,61.6,183.9,28.5,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1980,366,75,27,1,5.789,1036.2,21.8,56,218,0,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1981,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1982,365,79,26,3,5.576,1037.1,22,55.4,157.4,0,22,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1983,365,67,20,3,5.589,888.6,40.5,55.5,177.1,68.9,13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1984,366,65,20,2,5.582,854,25.3,54,151.3,0,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1985,365,67,22,4,5.559,984,26.4,64.7,193.6,26.4,21,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1986,359,79,29,7,6.69,1130.6,65.5,122.8,331.5,136,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1987,351,47,20,4,5.616,752.5,42.2,69.1,174.8,76.7,15,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1988,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1989,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1990,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1992,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1993,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",1999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",2003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",2004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT DILLON",2005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,361,42,0,3,0,-3.797,16.41,2.642,28.32,7.631,NA,NA,NA,NA,NA,NA,318
"MT DILLON",2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,363,41,0,11,0,-6.96,17.02,1.869,30.65,8.198,NA,NA,NA,NA,NA,NA,249
"MT DILLON",2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,360,41,0,3,0,-6.195,15.11,2.69,25.71,8.247,NA,NA,NA,NA,NA,NA,352
"MT DILLON",2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,366,47,0,1,0,-4.471,15.25,1.971,25.19,7.829,NA,NA,NA,NA,NA,NA,347
"MT DILLON",2009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,364,57,0,3,2,-9.89,16.28,-3.345,27.15,7.769,NA,NA,NA,NA,NA,NA,303
"MT DILLON",2010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,364,103,0,3,10,-16.72,15.76,-7.22,25.86,8.891,NA,NA,NA,NA,NA,NA,270
"MT DILLON",2011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,365,51,0,0,0,-6.437,16.21,1.065,24.51,7.736,NA,NA,NA,NA,NA,NA,332
"MT DILLON",2012,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,366,42,0,3,0,-5.597,15.67,1.566,25.96,7.522,NA,NA,NA,NA,NA,NA,334
"MT DILLON",2013,365,62,24,4,5.71,896.5,25.6,57.5,163.3,25.6,19,13,365,365,57,0,11,0,-7.38,15.76,0.319,29.63,7.925,NA,NA,NA,NA,NA,NA,357
"MT DILLON",2014,365,73,32,2,5.839,1051,27.5,57.1,135,27.5,17,10,363,362,29,0,5,0,-5.904,16.34,3.256,27.43,8.183,NA,NA,NA,NA,NA,NA,338
"MT DILLON",2015,365,97,37,7,6.748,1309.1,33.2,81.1,354.2,98.9,14,24,363,363,42,0,0,0,-4.589,15.41,1.323,23.93,8.161,NA,NA,NA,NA,NA,NA,297
"MT DILLON",2016,366,67,26,5,5.573,980.9,27,71.8,217.6,27,17,9,366,366,48,0,3,1,-4.354,17.66,-0.14,30.38,7.914,NA,NA,NA,NA,NA,NA,301
"MT DILLON",2017,365,68,28,4,5.77,946.3,25.9,49,162.6,25.9,16,13,365,365,46,0,3,0,-5.083,15.14,1.507,26.19,7.803,NA,NA,NA,NA,NA,NA,336
"MT DILLON",2018,365,67,23,3,5.601,929.8,30.9,55.9,150.5,30.9,24,13,365,365,55,0,11,1,-6.709,16.32,-0.142,30.47,8.664,NA,NA,NA,NA,NA,NA,279
"MT DILLON",2019,365,84,32,9,6.345,1142.1,36.9,82.4,283.2,90.8,14,18,365,365,47,0,2,0,-5.477,17.42,2.455,25.4,8.184,NA,NA,NA,NA,NA,NA,311
"MT DILLON",2020,366,88,35,8,6.742,1227,34.7,71.3,354.4,64.9,12,19,366,366,46,0,6,0,-5.459,15.68,1.417,26.77,8.417,NA,NA,NA,NA,NA,NA,336
"MT DILLON",2021,365,78,28,5,6.436,978.2,29.8,50.7,166.5,29.8,15,10,365,365,51,0,13,0,-7.702,16.52,2.005,30.8,8.624,NA,NA,NA,NA,NA,NA,316
"MT DILLON",2022,365,76,30,3,6.107,1032,26.4,57.8,189.9,26.4,20,14,365,365,57,0,8,2,-8.77,15.82,-2.152,31.41,9.033,NA,NA,NA,NA,NA,NA,261
"MT DILLON",2023,365,94,35,7,6.944,1305.5,47,74.8,375.9,141.4,20,17,365,365,44,0,12,0,-6.952,17.03,2.076,28.1,8.485,NA,NA,NA,NA,NA,NA,329
"MULLINGAR",1943,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MULLINGAR",1944,366,59,26,3,5.698,911.6,24,53.9,198.5,0,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MULLINGAR",1945,365,59,23,2,5.508,793.2,23.1,56.1,98.9,0,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MULLINGAR",1946,365,85,33,8,6.561,1128.5,36.9,65.4,316.2,98.4,23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MULLINGAR",1947,365,76,31,7,6.687,1103.4,34.8,68.3,362.9,93.5,32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MULLINGAR",1948,366,81,34,9,6.427,1105.4,27.8,64.6,260.4,81,18,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MULLINGAR",1949,365,61,21,3,5.653,853.6,35.5,55,156.1,64.3,16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MULLINGAR",1950,365,71,20,5,5.815,953.6,40.8,54.4,206.1,69.3,17,22,365,365,55,0,1,3,-8.9,15.1,-0.4,28.9,7.506,10.137,9.589,7.671,10.685,0,6,343
"MULLINGAR",1951,365,79,26,5,6.18,964.1,27.6,51.5,171.4,53.7,14,8,365,365,62,0,0,0,-6.3,14.8,1.5,23.3,7.576,9.863,7.397,8.767,5.205,0,0,339
"MULLINGAR",1952,366,62,15,2,5.399,755.8,38.7,49.2,82.1,38.7,18,12,366,366,66,0,1,0,-5.1,15.9,0.6,25.5,7.681,12.842,9.016,12.568,12.022,11,6,311
"MULLINGAR",1953,365,50,18,5,5.514,733.3,29.3,56.9,160.8,58.4,26,10,365,365,44,0,1,0,-5.6,15.7,1.6,25.4,7.713,6.849,13.425,3.288,12.329,8,0,350
"MULLINGAR",1954,365,77,29,6,5.946,1082.2,27.4,54.2,237.4,80.3,22,9,365,365,42,0,0,1,-5,15.2,-0.3,22.8,7.145,9.589,9.041,13.151,7.123,0,0,322
"MULLINGAR",1955,365,63,19,2,5.732,791,25.8,46.2,118.3,25.8,30,8,365,365,71,0,8,4,-8.3,16.1,-1.1,29.5,7.894,14.247,13.973,10.685,16.438,0,8,335
"MULLINGAR",1956,366,63,31,3,5.867,862.5,23.7,51.6,162.8,0,11,7,366,366,59,0,0,1,-5.9,14.4,-0.9,24.3,7.479,13.388,10.656,12.568,7.923,0,6,302
"MULLINGAR",1957,365,64,23,3,5.683,880.9,40.1,69.9,140.2,66.1,17,9,365,365,28,0,2,0,-4.5,15.8,2.7,25.6,7.38,6.027,13.973,7.671,14.247,16,0,341
"MULLINGAR",1958,365,76,30,6,6.203,1011.1,28.7,60.2,221.8,54.8,10,10,365,365,42,0,0,2,-8.8,15,-1.8,25,6.925,8.493,12.055,8.767,5.479,0,6,314
"MULLINGAR",1959,365,61,28,4,6.368,846.9,37.8,63.4,139.4,37.8,15,8,365,365,42,0,4,1,-7.2,16.8,-0.6,25.7,8.174,6.849,13.973,3.014,21.644,21,0,290
"MULLINGAR",1960,366,88,32,5,6.381,1135.8,33.8,53.2,293.8,33.8,15,12,366,366,54,0,0,0,-5.4,15.3,0.5,24.1,7.549,6.557,10.656,3.552,9.836,6,0,331
"MULLINGAR",1961,365,62,25,3,5.809,882.9,28,65.4,170.9,82.3,18,14,365,365,36,0,0,2,-8.1,14.4,-0.7,24.4,7.606,8.984,10.968,6.783,16.259,9,0,314
"MULLINGAR",1962,365,61,31,4,6.331,930.7,32.1,75.3,211.3,32.1,22,7,365,365,50,0,0,2,-10.1,13.5,-0.6,23.9,7.381,11.034,3.382,13.888,5.045,0,0,332
"MULLINGAR",1963,365,60,23,1,5.423,818.9,23.8,42.6,125.8,0,13,10,365,365,76,0,0,2,-9.2,13.3,-0.7,25,7.186,14.436,5.489,16.344,4.724,0,17,285
"MULLINGAR",1964,366,66,25,4,5.938,908.5,30.1,71.6,198.2,84.5,16,9,366,366,38,0,0,0,-4.9,14.6,0.7,23.8,7.155,9.073,12.644,7.952,10.448,0,0,319
"MULLINGAR",1965,365,78,28,5,6.438,1139.5,75.9,120.9,303,75.9,15,14,365,365,58,0,0,0,-7.8,15.4,1.1,22.4,7.119,9.712,7.237,15.749,5.98,7,0,352
"MULLINGAR",1966,365,70,29,6,6.058,1005.7,36.7,67.5,238.4,64.1,13,10,365,365,31,0,0,0,-6,14.3,0.1,24.2,6.961,6.708,9.957,10.194,7.766,0,0,307
"MULLINGAR",1967,365,67,24,7,5.992,982.7,69.9,91.8,287.7,127.7,17,12,365,365,39,0,0,0,-5.2,14.1,0.6,24,7.308,6.613,6.915,9.098,5.64,0,0,316
"MULLINGAR",1968,366,63,26,8,6.295,950.6,43,61.4,289.8,129.3,27,10,366,366,64,0,0,0,-5.6,14.6,2.1,24.7,7.61,9.864,9.582,6.322,12.663,0,0,345
"MULLINGAR",1969,365,51,17,2,5.035,715,21,46.5,112,0,15,8,365,365,70,0,3,1,-8.7,16.4,-1.8,27.7,7.843,11.592,11.214,10.298,14.464,7,0,338
"MULLINGAR",1970,365,67,20,3,5.831,909.7,46.6,61.9,152.9,77.6,15,11,365,365,65,0,5,1,-8.7,14.7,-0.6,28,7.756,11.393,12.357,5.942,13.5,0,0,337
"MULLINGAR",1971,365,42,12,3,4.981,612.7,37.3,44.1,141.6,65.2,19,8,365,365,40,0,0,0,-4.5,15.1,2.3,25,7.762,7.548,11.205,5.536,17.818,0,0,326
"MULLINGAR",1972,366,67,17,2,5.513,843.5,30.4,49.2,123.5,30.4,17,14,366,366,48,0,2,1,-8.1,14,-0.3,25.5,7.762,8.734,5.983,8.037,9.318,6,0,253
"MULLINGAR",1973,365,54,16,4,5.442,756.4,29.3,45,133.2,29.3,19,9,365,365,49,0,4,1,-7.8,15.8,-0.3,26.9,7.535,10.241,14.568,7.444,12.811,7,0,297
"MULLINGAR",1974,365,63,19,4,5.486,905.2,25.3,50.7,146.8,25.3,21,14,365,365,29,0,0,0,-4.5,13.4,2.8,24.6,7.216,10.827,6.339,13.642,7.766,8,0,309
"MULLINGAR",1975,365,51,20,2,5.449,708.4,25.8,49,118.7,25.8,20,14,365,365,36,0,4,0,-3.5,17.1,3.7,28.9,7.775,11.8,12.395,9.145,12.867,0,0,341
"MULLINGAR",1976,366,58,23,4,5.829,792.8,27.2,62.5,163.8,53.4,27,10,366,366,53,0,15,0,-6,17,0.6,28.8,7.595,10.062,14.198,10.081,13.586,23,0,355
"MULLINGAR",1977,365,69,24,3,5.645,925.7,26.5,44.7,120.9,26.5,19,12,365,365,39,0,1,1,-6.8,15.6,-0.5,26.8,7.204,12.546,9.051,9.787,7.331,0,0,291
"MULLINGAR",1978,365,67,24,2,5.627,889.1,29.8,61.7,143.2,29.8,13,8,365,365,48,0,0,1,-6,14.4,-3.3,23.8,6.931,9.476,10.619,13.708,12.291,6,0,296
"MULLINGAR",1979,365,66,23,5,5.645,937,29.8,51.6,187,55.7,11,13,365,365,74,0,0,3,-14.9,16.2,-2.1,23.9,7.201,16.183,7.747,16.174,7,0,0,247
"MULLINGAR",1980,366,75,27,3,5.895,972.6,24.8,50.2,122,0,16,9,366,366,52,0,0,0,-8.1,15.2,1.6,22.1,7.047,8.498,11.579,11.739,8.809,6,0,292
"MULLINGAR",1981,365,76,18,2,5.641,913.8,26.3,70,139.7,26.3,18,13,365,365,41,0,0,3,-12.4,16.6,-1.7,23.5,6.923,10.099,10.921,15.418,10.675,6,12,322
"MULLINGAR",1982,365,79,26,3,5.834,1009.2,26,50.1,105.5,26,22,10,365,365,60,0,1,3,-11.5,15.6,-1.3,25.3,7.71,9.91,12.858,7.397,10.052,0,0,327
"MULLINGAR",1983,365,66,28,6,6.066,976.7,38.8,52,228.8,66.4,20,18,365,365,40,0,8,0,-4.2,17.2,1.7,29.7,7.061,6.868,18.337,7.624,14.284,6,0,337
"MULLINGAR",1984,366,72,23,5,6.794,951.1,56.3,96.9,235.5,180.3,25,11,366,366,51,0,1,0,-7.1,16.4,1.1,25.6,7.898,12.333,9.403,7.49,13.331,12,0,254
"MULLINGAR",1985,365,72,26,2,6.028,994.6,39.9,57.6,166.6,39.9,19,10,365,365,70,0,0,3,-7.1,15.4,-0.5,22.9,6.995,14.823,11.346,19.084,9.277,7,0,330
"MULLINGAR",1986,365,71,27,4,5.864,1055.5,47.5,63.3,158.3,77.9,35,13,365,365,66,0,0,0,-6.6,16.1,0.5,24,7.128,16.013,7.416,19.537,7.038,0,6,286
"MULLINGAR",1987,365,51,23,3,5.899,808.1,48.8,84.9,175.9,81.8,15,8,365,365,55,0,0,3,-7.4,16,-3.2,24.7,7.216,13.812,11.8,10.94,10.846,0,6,247
"MULLINGAR",1988,366,77,25,3,5.976,962.1,25.4,49.1,188.7,25.4,18,11,366,366,41,0,0,0,-6.9,14.6,2.9,24.1,7.097,7.123,10.185,9.44,8.753,0,0,259
"MULLINGAR",1989,365,56,19,1,4.934,784.5,23.1,51.6,57.5,0,20,15,365,365,41,0,13,0,-5.3,16.8,2,29.2,7.54,11.327,14.549,6.434,15.324,13,0,313
"MULLINGAR",1990,365,66,30,7,6.469,989.8,30.1,65.8,256.7,58.5,12,11,365,365,28,0,4,0,-4.3,17.4,1.9,27.3,7.344,6.339,14.417,5.291,15.144,6,0,298
"MULLINGAR",1991,365,61,25,4,5.815,843.2,23.3,52.8,121.6,0,32,10,365,365,45,0,1,1,-5.4,16.3,-0.3,25.5,7.048,7.397,13.425,7.945,9.863,9,0,277
"MULLINGAR",1992,366,59,22,5,5.548,882.1,25.6,62.6,214.6,25.6,16,10,366,366,34,0,0,0,-7.4,14.7,1.2,24.3,7.168,13.115,14.208,8.743,10.109,0,0,318
"MULLINGAR",1993,365,66,30,4,6.405,979.9,52.9,98,202.3,82.8,28,13,365,365,44,0,0,0,-6.9,14.4,1.5,24.5,7.079,13.425,9.863,10.411,7.123,0,6,335
"MULLINGAR",1994,365,80,23,1,5.441,990.3,21.6,47.2,92.5,0,15,11,365,365,34,0,0,0,-6,15,1,23,6.932,6.027,10.137,11.781,8.219,0,0,328
"MULLINGAR",1995,365,56,24,6,6.113,862,37.7,81.6,233.2,63.1,24,16,365,365,44,0,12,1,-8.6,17.4,-1.2,28.3,7.503,6.849,20.822,6.027,19.726,24,0,353
"MULLINGAR",1996,366,60,22,2,5.561,845.2,58.2,66.4,150.6,58.2,26,9,366,366,50,0,0,0,-5.3,16,0.6,24.2,7.059,9.836,11.475,10.929,8.743,0,0,354
"MULLINGAR",1997,365,70,26,4,6.578,907.8,28.8,51.7,202.9,54.2,18,10,365,365,32,0,0,0,-4.8,18,0.7,24.9,7.032,5.479,20.548,7.945,20.274,27,0,350
"MULLINGAR",1998,365,79,27,3,5.818,1053.1,26.6,64.1,143.9,52.5,16,12,364,364,28,0,0,0,-4,15.4,3.2,23.8,6.749,6.044,19.231,3.571,14.011,10,0,352
"MULLINGAR",1999,364,73,29,4,5.891,1001.4,42.1,58.6,157.8,78,14,8,365,365,26,0,3,0,-5.7,16.8,2.6,26.9,7.068,6.575,18.63,4.932,11.781,0,0,359
"MULLINGAR",2000,366,62,23,4,5.473,974.2,43.7,63.4,201.9,43.7,16,11,366,366,30,0,1,2,-8,15.2,-1.4,26.3,7.339,8.197,10.109,7.65,12.022,0,0,358
"MULLINGAR",2001,365,49,14,1,4.967,730.2,26.5,43.4,98.2,26.5,17,14,365,365,56,0,2,0,-8,17.6,1.6,25.5,7.657,11.507,14.521,4.658,12.055,6,0,284
"MULLINGAR",2002,365,83,32,4,6.209,1192.1,36,61.4,214.6,62.1,18,11,365,365,24,0,0,0,-8,15.2,4.1,25,6.95,5.753,17.808,4.384,13.425,0,0,324
"MULLINGAR",2003,365,49,19,0,5.075,700.3,19.5,45.4,71.3,0,17,10,365,365,47,0,4,0,-5.7,16.8,2.1,29.1,7.854,7.671,18.356,1.644,16.712,6,0,312
"MULLINGAR",2004,366,63,28,6,5.829,915.1,29,59.9,206.4,29,20,12,366,366,39,0,1,0,-6.3,16.1,2.8,25.9,7.446,9.016,15.847,3.279,11.475,6,6,356
"MULLINGAR",2005,365,57,17,3,5.387,829.6,30.3,55.5,113.5,58.8,13,12,365,365,37,0,3,0,-4.4,15.5,3.1,27.2,7.217,5.479,20,2.74,16.164,6,0,295
"MULLINGAR",2006,365,70,28,4,5.969,973,39.6,71.1,203.1,92.9,22,16,365,365,39,0,7,0,-7.2,17.3,2.9,29.4,7.634,7.123,17.26,3.288,16.712,8,0,248
"MULLINGAR",2007,365,62,29,6,5.933,943.4,28.5,50.2,185,83.5,23,11,365,365,40,0,0,0,-6.2,14.3,3.1,24,7.578,7.123,18.63,2.466,18.082,6,0,348
"MULLINGAR",2008,366,72,26,3,6.025,1054.4,36.9,63.3,247,64.5,14,12,366,366,41,0,0,0,-5.8,15.89,1.8,23.79,7.441,9.29,13.115,7.104,11.749,6,0,344
"MULLINGAR",2009,365,73,35,9,6.357,1144.2,32.7,80.9,261.5,153.9,19,10,365,365,53,0,1,1,-10.03,17.04,-0.706,26.63,7.369,7.671,14.521,4.658,12.329,6,0,303
"MULLINGAR",2010,365,53,22,6,6.403,864.4,46.9,107.9,295,148.1,19,11,365,365,92,0,0,12,-14.05,15.79,-4.878,24.88,8.082,18.356,10.685,13.425,9.589,6,22,249
"MULLINGAR",2011,364,69,20,1,5.101,913.1,22.1,65.8,149,0,18,14,365,365,46,0,0,0,-6.591,16.04,1.611,24.1,7.589,10.685,16.986,5.479,18.082,14,0,332
"MULLINGAR",2012,366,70,30,2,5.616,982.8,28.6,57,162.9,57,16,12,366,366,36,0,0,0,-6.252,16.7,2.029,24.86,7.076,9.016,17.213,9.563,12.295,14,0,324
"MULLINGAR",2013,365,71,26,3,6.011,925.7,28.5,59.9,171.2,53.9,20,11,365,365,58,0,8,0,-6.538,15.98,1.519,28.26,7.368,7.945,15.616,9.041,13.699,0,0,357
"MULLINGAR",2014,365,80,31,8,6.117,1168.3,49.2,89,338.6,115.7,16,13,365,365,36,0,4,0,-6.878,16.19,3.378,26.63,7.723,7.397,13.151,1.918,13.973,0,0,305
"MULLINGAR",2015,365,83,35,11,6.792,1168.2,36.4,83.1,331.6,153.9,18,10,365,365,40,0,0,0,-5.791,14.66,1.406,23.23,7.924,12.329,9.315,6.849,15.068,0,0,275
"MULLINGAR",2016,366,63,25,6,5.793,950,35.2,75.6,214.6,98.1,18,10,366,366,53,0,2,0,-5.941,17.72,2.56,27.04,7.364,6.284,13.934,4.098,11.749,6,0,301
"MULLINGAR",2017,365,66,22,3,5.49,911.4,23.4,49.7,138.8,0,13,13,365,365,47,0,2,0,-5.56,15.25,1.421,25.91,7.278,9.315,19.452,3.836,16.164,7,0,336
"MULLINGAR",2018,365,56,16,0,4.733,738.3,18.5,42.6,18.5,0,24,8,365,365,47,0,8,1,-5.323,16.59,-0.519,28.67,7.959,13.425,17.534,6.027,20.822,21,0,264
"MULLINGAR",2019,365,74,26,6,6.531,1044.9,36.4,64.5,290.1,120,16,12,365,365,37,0,0,0,-4.821,16.69,2.385,24.65,7.511,8.493,16.438,4.932,14.795,12,0,326
"MULLINGAR",2020,366,70,27,3,6.077,1045.3,32.1,65.9,259.3,59.7,19,19,366,366,36,0,2,0,-6.138,16.14,0.363,25.65,7.512,8.197,14.754,4.372,19.399,9,0,355
"MULLINGAR",2021,365,64,29,3,6.254,944.3,68.9,112.1,202.5,68.9,17,11,365,365,39,0,10,0,-8.19,16.32,1.555,29.5,7.537,8.767,20,3.288,21.37,16,0,292
"MULLINGAR",2022,365,69,32,4,6.397,966,40.3,66.1,178.5,40.3,20,12,365,365,45,0,7,2,-6.794,16.39,-1.053,30.35,7.929,9.863,19.178,3.562,18.63,16,9,265
