Stations_id,Stationsname,Latitude,Longitude,Direction
1646,Gingst,54.4576,13.2551,North-east
1647,"Grund-Windhausen, Bad",51.7902,10.2192,North-west
1648,Gladenbach-Weidenhausen,50.7592,8.5572,North-west
1649,Gladigau,52.7721,11.5652,North-east
1650,Henschtal,49.4648,7.4111,South-west
1651,Glashütte,50.8499,13.7629,North-east
1652,Mistelgau-Hardt,49.9014,11.4304,South-east
1653,Glashütten-Schloßborn,50.2,8.3833,South-west
1654,"Lausick, Bad-Glasten",51.1597,12.7004,North-east
1655,Glatten,48.45,8.5167,South-west
1656,Glauchau,50.8152,12.5248,North-east
1657,Glauzig,51.652,11.9879,North-east
1658,Gleichen-Elbickerode,51.4376,10.0596,North-west
1659,Gleichen-Reinhausen,51.4693,9.9788,North-west
1660,Gleißenberg-Ried,49.3065,12.7381,South-east
1661,Glindenberg,52.2378,11.6824,North-east
1662,Glött,48.5,10.4833,South-east
1663,Baiern-Kleinrohrsdorf,47.9952,11.9153,South-east
1664,Glottertal,48.0474,7.9427,South-west
1665,Glücksburg-Holnis,54.8664,9.5977,North-west
1666,Glücksburg-Meierwik,54.8273,9.5058,North-west
1667,Glückstadt,53.797,9.4295,North-west
1668,Gnarrenburg-Karlshöfen,53.3333,9.0,North-west
1669,Borrentin-Wolkwitz,53.808,12.9607,North-east
1671,Gnutz,54.1353,9.8249,North-west
1673,Goch-Asperden,51.6849,6.1053,North-west
1674,Göggingen,48.8621,9.8868,South-west
1677,"Göhren, Kreis Mecklenburg-Strelitz",53.421,13.5649,North-east
1678,Göhren-Döhlen,50.7141,12.0166,South-east
1679,Göllheim,49.5944,8.0422,South-west
1680,Göppingen-Jebenhausen,48.6889,9.6345,South-west
1681,Göppingen-Hohenstaufen,48.7401,9.7158,South-west
1682,Görisried,47.7034,10.5135,South-east
1683,Göritz,53.406,13.9082,North-east
1684,Görlitz,51.1621,14.9506,North-east
1685,Görmin-Passow,53.9901,13.2471,North-east
1686,Görzke,52.173,12.3703,North-east
1687,Göschitz,50.6275,11.8682,South-east
1688,Gößnitz,50.8881,12.4384,North-east
1689,Gößweinstein,49.7656,11.3062,South-east
1690,Göttin,52.3655,12.5519,North-east
1691,Göttingen,51.5002,9.9507,North-west
1692,Göttingen-Esebeck,51.5645,9.848,North-west
1693,Dresden-Gohlis,51.0895,13.6321,North-east
1694,Goldberg,53.6058,12.1034,North-east
1695,Gollensdorf,52.9582,11.5471,North-east
1696,Gollmitz,51.7,13.8833,North-east
1697,Golßen-Mahlsdorf,51.9861,13.5422,North-east
1698,Gomadingen,48.3996,9.3906,South-west
1699,Gommern,52.0714,11.8227,North-east
1700,Gorden,51.5334,13.619,North-east
1701,Gorleben,53.046,11.3608,North-east
1702,Gornhausen,49.8586,7.0423,South-west
1703,Goseck,51.1979,11.8671,North-east
1704,Goslar,51.918,10.437,North-east
1705,Gossa,51.6693,12.4412,North-east
1706,Goßwitz,50.6357,11.4739,South-east
1708,Gotha-Sundhausen,50.9331,10.67,North-east
1709,"Gottleuba, Bad",50.8496,13.9392,North-east
1710,"Gottleuba, Bad/Osterzgebirge",50.8371,13.9343,North-east
1711,Gottmadingen,47.7344,8.7932,South-west
1712,Gotzing,47.8167,11.8,South-east
1714,"Graal-Müritz, Seeheilbad",54.2475,12.2377,North-east
1715,Weinbergen-Grabe,51.2259,10.542,North-east
1716,Graben-Neudorf,49.1478,8.4687,South-west
1717,Grabow (Kläranlage Fahlenkamp),53.2651,11.5042,North-east
1718,Grabow-Ziegelsdorf,52.2644,11.9804,North-east
1719,Grabowhöfe,53.5699,12.6015,North-east
1720,Gräfenberg,49.6481,11.245,South-east
1721,Gräfenberg-Kasberg,49.664,11.2239,South-east
1722,Gräfenberg-Rangen,49.6686,11.2019,South-east
1723,Geratal-Gräfenroda,50.7502,10.804,North-east
1724,Tonna-Gräfentonna,51.087,10.7379,North-east
1725,Gräfenwarth (Sperrmauer),50.5255,11.7169,South-east
1726,Ilmenau-Gräfinau-Angstedt,50.7041,11.0182,South-east
1727,Grafenhausen/Hochschwarzwald,47.7728,8.2576,South-west
1728,Grafenwöhr,49.7175,11.8999,South-east
1729,Grafenwöhr-Bruckendorfgmünd,49.6994,11.9594,South-east
1730,Grafling,48.896,12.9763,South-east
1731,Grafling-Mühlen,48.9488,12.9773,South-east
1732,Grafrath-Unteralting,48.118,11.1651,South-east
1733,Grainau,47.4709,11.0181,South-east
1734,Grainau-Eibsee,47.4562,10.9939,South-east
1735,Grainet-Rehberg,48.7894,13.629,South-east
1736,Grambek,53.5731,10.6797,North-east
1737,Grambow,53.416,14.332,North-east
1738,Gramzow,53.2149,14.0106,North-east
1740,Gransee,53.0057,13.165,North-east
1741,Granzin,53.5032,11.9382,North-east
1742,Grasellenbach-Hammelbach,49.6387,8.8361,South-west
1743,Graupa,50.9999,13.9279,North-east
1744,Spremberg-Graustein,51.5718,14.4763,North-east
1745,Grebenau,50.741,9.4717,South-west
1746,Grebenau-Reimenrod,50.7431,9.4191,South-west
1747,Grebenhain,50.4876,9.3322,South-west
1748,Grebenhain-Herchenhain,50.4788,9.262,South-west
1749,Grebenhain-Ilbeshausen-Hochwaldhausen,50.5333,9.3167,South-west
1750,Grebenstein,51.4511,9.4138,North-west
1751,Greding,49.0368,11.3633,South-east
1753,Greding-Österberg,49.099,11.3392,South-east
1754,Greifenstein,50.6214,8.2925,South-west
1755,Greifenstein-Allendorf,50.573,8.2938,South-west
1756,Greiffenberg,53.0833,13.9667,North-east
1757,Greifswald,54.0967,13.4056,North-east
1758,Greifswald-Wieck,54.1,13.45,North-east
1759,Greifswalder Oie,54.2437,13.9102,North-east
1760,Greimerath,49.5603,6.6829,South-west
1762,Greiz-Dölau,50.6249,12.1777,South-east
1763,Greiz-Dölau (Stausee),50.626,12.176,South-east
1764,Gremsdorf,49.6956,10.8344,South-east
1765,Greußen,51.2251,10.9395,North-east
1766,Münster/Osnabrück,52.1344,7.6969,North-west
1767,Greven-Granzin,53.4649,10.8372,North-east
1768,Grevenbroich-Neurath,51.0401,6.5896,North-west
1769,Grevesmühlen,53.8312,11.1713,North-east
1770,Tangerhütte-Grieben,52.4233,11.966,North-east
1771,Griebenow-Kreutzmannshagen,54.087,13.211,North-east
1772,Griebo,51.8823,12.5056,North-east
1773,"Griesbach, Bad im Rottal-Kemading",48.488,13.2237,South-east
1775,Tharandt-Grillenburg,50.9513,13.5011,North-east
1776,Grimma,51.2354,12.712,North-east
1777,Reuden,52.0592,12.319,North-east
1779,Papenhagen-Hoikenhagen,54.1413,13.006,North-east
1780,Burgstein-Grobau,50.4316,11.9443,South-east
1781,Gröben,51.1251,12.0368,North-east
1782,Gröben-Jütchendorf,52.2833,13.1833,North-east
1783,Gröbenzell,48.1958,11.3655,South-east
1784,Wiedersdorf,51.4693,12.1229,North-east
1785,Gröbzig,51.6833,11.8667,North-east
1786,Gröditz,51.4195,13.4443,North-east
1787,Grömitz,54.15,10.95,North-east
1788,Grönenbach-Thal,47.8794,10.2552,South-west
1789,Gröningen,51.9364,11.2202,North-east
1790,Grötsch,51.7947,14.5068,North-east
1791,Gronau,52.2043,7.026,North-west
1792,Groß Berßen,52.7553,7.4815,North-west
1793,Hecklingen-Groß Börnecke,51.8806,11.465,North-east
1795,Groß Brütz,53.65,11.25,North-east
1796,Groß Dölln,52.9943,13.5246,North-east
1797,Groß Düben,51.5656,14.5687,North-east
1798,Groß Ippener,52.961,8.6215,North-west
1799,Groß Krankow-Käselow,53.8475,11.3276,North-east
1800,Groß Krankow-Klein Krankow,53.8117,11.3142,North-east
1801,Groß Kreutz-Krielow,52.4169,12.8006,North-east
1802,Märkische Heide-Dollgen,52.0218,14.0441,North-east
1803,Groß Lüsewitz,54.0714,12.3238,North-east
1804,Bördeland-Kleinmühlingen (Steinbruch),51.9412,11.7633,North-east
1805,Groß Neuendorf,52.7042,14.3989,North-east
1806,Bülow-Runow,53.5929,11.8296,North-east
1807,Groß Oesingen,52.6464,10.4343,North-east
1808,Groß Quenstedt,51.928,11.1164,North-east
1809,Groß Rodensleben,52.1207,11.3915,North-east
1810,Schorfheide-Groß Schönebeck,52.9094,13.5371,North-east
1811,Groß Schwarzlosen,52.5055,11.7518,North-east
1812,Groß Schwechten,52.6878,11.8085,North-east
1813,Groß Wittensee,54.4032,9.7654,North-west
1814,Groß-Gerau-Wallerstädten,49.9052,8.4459,South-west
1815,Groß-Umstadt (Kläranlage),49.8667,8.9333,South-west
1816,Großalmerode,51.2606,9.7905,North-west
1817,Großalsleben,51.9792,11.2294,North-east
1818,Großbeeren,52.3667,13.3167,North-east
1819,Sondershausen-Großberndten,51.3606,10.6965,North-east
1820,Großbockedra,50.85,11.6667,North-east
1821,Dahlen-Großböhla,51.339,13.0322,North-east
1822,Großbottwar,49.0062,9.2867,South-west
1823,Großbreitenbach,50.581,11.0048,South-east
1824,Großefehn-Strackholt,53.3696,7.6405,North-west
1825,Großen Luckow,53.6685,12.5201,North-east
1826,Großenberg,51.9489,9.2964,North-west
1827,Großenbrode,54.3726,11.0828,North-east
1829,Großenkneten-Sage,52.9432,8.2105,North-west
1830,Großenlüder-Kleinlüder,50.5455,9.5175,South-west
1832,Großer Arber,49.1129,13.1338,South-east
1833,Grosser Falkenstein,49.0851,13.2801,South-east
1834,Grosser Inselsberg,50.8519,10.4665,North-east
1835,Großfahner,51.0667,10.8333,North-east
1836,Großgörschen,51.2151,12.1799,North-east
1837,Großgrimma-Deumen,51.172,12.1388,North-east
1838,Großhabersdorf,49.4067,10.7959,South-east
1839,Großharthau,51.1155,14.1082,North-east
1840,Großhartmannsdorf/Speicher,50.8127,13.3425,North-east
1841,Großheide,53.5928,7.3436,North-west
1842,Großheirath-Buchenrod,50.1791,10.9356,South-east
1844,Feldkirchen-Westerham-Lenzmühle,47.9411,11.9004,South-east
1845,Großkochberg,50.7833,11.3667,North-east
1846,Pilsting-Bäckermühle,48.6773,12.6207,South-east
1847,Weißenfels-Wengelsdorf,51.2743,12.0517,North-east
1848,Markranstädt-Großlehna,51.309,12.1718,North-east
1849,Großmehring-Theißing,48.8126,11.5728,South-east
1850,Großmonra,51.2167,11.3,North-east
1851,Großostheim,49.9229,9.0904,South-west
1852,Großpösna-Oberholz,51.2573,12.5145,North-east
1853,Großrinderfeld-Ilmspan,49.6671,9.7888,South-west
1854,Großröhrsdorf-Kleinröhrsdorf,51.1202,13.9794,North-east
1855,Großschönau,50.9,14.6667,North-east
1856,Großschwabhausen,50.9333,11.4833,North-east
1857,Großwechsungen,51.4934,10.6918,North-east
1858,"Langensalza, Bad-Großwelsbach",51.1662,10.6354,North-east
1860,Grube,54.2276,11.0333,North-east
1861,Grünbach,50.4527,12.3538,South-east
1863,Gründau-Breitenborn,50.2667,9.1854,South-west
1864,Gründau-Haingründau,50.25,9.15,South-west
1865,Grünefeld,52.6833,12.9667,North-east
1866,Grünewalde,51.5068,13.7154,North-east
1867,Grünhainichen,50.7677,13.1505,North-east
1868,Grünheide/Mark,52.4264,13.8382,North-east
1869,Grünow,53.3154,13.9339,North-east
1870,Grünstadt,49.5665,8.178,South-west
1871,Gruibingen,48.5912,9.6467,South-west
1872,Grumbach,51.0182,13.5575,North-east
1873,"Grund, Bad",51.7956,10.238,North-west
1874,"Grund, Bad (Erzbergwerk)",51.8,10.2167,North-west
1875,"Gschwend, Kr. Ostalb",48.9354,9.7364,South-west
1876,Guben,51.9473,14.692,North-east
1877,Gudensberg,51.1667,9.35,North-west
1878,Gülitz,53.2021,11.9682,North-east
1879,Günsdorf,50.6669,12.8548,South-east
1880,Kyffhäuserland-Günserode,51.2978,11.0536,North-east
1881,Günstedt,51.2167,11.0833,North-east
1882,Güntersberge,51.6464,10.981,North-east
1883,Güntersberge (Gut Bärenrode),51.6651,10.9975,North-east
1884,Güntersberge-Friedrichshöhe,51.6345,10.934,North-east
1885,Harzgerode-Güntersberge,51.6463,10.981,North-east
1886,Günzburg,48.4878,10.2608,South-east
1887,Güssefeld,52.7178,11.3758,North-east
1888,Parum,53.8119,12.114,North-east
1889,Güstrow-Kluess,53.7773,12.2451,North-east
1891,Rheda-Wiedenbrück-Lintel,51.877,8.3577,North-west
1893,Gütersloh (Wasserwerk),51.9,8.3667,North-west
1894,Gützkow,53.9431,13.4038,North-east
1895,Gummersbach,51.023,7.5872,North-west
1897,Gummersbach-Wegescheid,51.0473,7.5017,North-west
1898,Gundelfingen/Donau-Peterswörth,48.5307,10.3696,South-east
1899,Gundelsheim,49.2859,9.1662,South-west
1900,Vilsheim-Münchsdorf,48.4522,12.1549,South-east
1901,Gunzenhausen,49.12,10.76,South-east
1902,Gunzenhausen/Altmühlsee,49.1273,10.7448,South-east
1903,Gusterath,49.6978,6.7182,South-west
1904,Gutach im Breisgau-Bleibach,48.1222,8.008,South-west
1905,Guteneck-Weidenthal,49.4692,12.2852,South-east
1906,Gutenzell,48.1167,10.0,South-west
1907,Guxhagen-Albshausen,51.2048,9.5137,North-west
1908,Guxhagen-Breitenau,51.2,9.4833,North-west
1909,"Haag, Kreis Mühldorf",48.153,12.1704,South-east
1910,Putzbrunn-Solalinden,48.0916,11.707,South-east
1911,Habinghorst (Augustastr.),51.5833,7.3167,North-west
1912,Hadamar,50.4505,8.0513,South-west
1913,Hadmersleben,51.9892,11.3008,North-east
1914,Häfeliswald,47.75,10.1167,South-west
1915,Hähnichen,51.359,14.8609,North-east
1916,Hämelerwald,52.35,10.1,North-west
1917,Wildenfels-Härtensdorf,50.6746,12.6117,South-east
1918,Hagen/Hasper Bach,51.2976,7.4136,North-west
1919,Bramstedt-Hagen,53.3841,8.6323,North-west
1920,Hagen-Fley,51.4129,7.4895,North-west
1921,Hagen-Rummenohl,51.272,7.5345,North-west
1923,Hagen-Wehringhausen,51.3529,7.4489,North-west
1926,Hagenow,53.4338,11.1768,North-east
1927,Hahausen,51.9495,10.2138,North-west
1928,Hahnbach,49.5336,11.8019,South-east
1929,Hahnenklee,51.8597,10.3368,North-east
1930,Haibach/Niederbayern-Recksberg,49.0343,12.7087,South-east
1933,Haidmühle-Bischofsreut,48.8479,13.7271,South-east
1934,Haiger,50.75,8.2,North-west
1935,Haiger-Dillbrecht,50.8091,8.2033,North-west
1936,Haiger-Langenaubach,50.7163,8.1808,South-west
1937,Haigerloch-Weildorf,48.3705,8.7666,South-west
1938,Haimhausen-Ottershausen,48.3028,11.5318,South-east
1939,Haiming,48.2116,12.8823,South-east
1940,Haina (Kloster),51.0333,8.9833,North-west
1941,Haina (Kloster)-Löhlbach,51.0667,8.9833,North-west
1942,Hainsberg,50.7,12.1,South-east
1943,Megesheim,48.9293,10.6729,South-east
1944,Haiterbach,48.5276,8.6526,South-west
1945,Börde-Hakel-Hakeborn,51.9146,11.3615,North-east
1946,Hakenberg,52.7864,12.8541,North-east
1947,Hakenstedt,52.2,11.2667,North-east
1948,Malschwitz-Halbendorf/Spree,51.2975,14.5548,North-east
1949,Halberstadt,51.9045,11.0629,North-east
1950,Halblech-Trauchgau,47.6463,10.8073,South-east
1951,Halden,48.15,10.35,South-east
1952,Haldensleben,52.2897,11.4225,North-east
1953,Hallbergmoos-Goldach,48.3124,11.7394,South-east
1954,Halle-Döllnitz,51.4293,12.0145,North-east
1955,Halle-Bruckdorf,51.45,12.0333,North-east
1956,Halle-Dölau,51.5167,11.8833,North-east
1957,Halle-Kröllwitz,51.5138,11.9499,North-east
1958,Halle-Planena,51.4167,11.95,North-east
1959,Halle-Reideburg,51.4667,12.05,North-east
1960,Halle (Stadt),51.4831,11.9671,North-east
1961,Halle-Trotha,51.5145,11.9552,North-east
1962,Hallenberg,51.1129,8.6276,North-west
1964,Olsdorf,49.9445,6.3821,South-west
1965,Haltern,51.7348,7.2048,North-west
1967,Halver-Schwenke,51.1904,7.4325,North-west
1968,Halver-Schwenke (Bever),51.1851,7.4348,North-west
1970,Hamburg (Stadtpark),53.5898,10.0299,North-west
1971,Hamburg-Altona,53.577,9.903,North-west
1972,Hamburg-Bergedorf,53.4793,10.2415,North-west
1973,Hamburg-Botanischer Garten,53.5598,9.9874,North-west
1974,Hamburg-Ellerholzkanal,53.5167,9.9667,North-west
1975,Hamburg-Fuhlsbüttel,53.6332,9.9881,North-west
1976,Hamburg-Hahnöfersand,53.55,9.7167,North-west
1977,Hamburg-Harburg,53.4167,9.9833,North-west
1978,Hamburg-Kaltehofe,53.5,9.9833,North-west
1979,Hamburg-Kirchwerder,53.4213,10.1462,North-west
1980,Hamburg-Langenhorn,53.6667,10.0333,North-west
1981,Hamburg-Neuwiedenthal,53.4776,9.8957,North-west
1982,Hamburg-Neugraben,53.4667,9.8667,North-west
1983,Hamburg-Ohlsdorf,53.6333,10.05,North-west
1984,Hamburg-Poppenbüttel,53.6667,10.0833,North-west
1985,Hamburg-Rahlstedt,53.6,10.1667,North-west
1986,Hamburg-Reitbrook,53.4699,10.1804,North-west
1987,Hamburg-Sankt Pauli,53.5467,9.9662,North-west
1989,Hamburg-Volksdorf,53.65,10.1833,North-west
1990,Hamburg-Wandsbek,53.5853,10.1293,North-west
1991,Hamburg-Wohldorf,53.7167,10.15,North-west
1992,Hamdorf,54.2333,9.5167,North-west
1993,Hameln,52.0848,9.3896,North-west
1994,Hamersleben,52.0611,11.0908,North-east
1995,Hamm (Schleuse),51.6865,7.8202,North-west
1996,Hamm-Rhynern,51.6333,7.8667,North-west
1997,Hammelburg,50.1219,9.9079,South-west
1998,Hamminkeln-Mehrhoog,51.7489,6.491,North-west
1999,Hamminkeln (Mühlenrott),51.7217,6.5839,North-west
2000,Hanau,50.1205,8.9243,South-west
2001,Hanau-Großauheim,50.1,8.95,South-west
2002,Handeloh,53.2493,9.8332,North-west
2003,Handrup,52.5667,7.6,North-west
2004,Hanerau-Hademarschen,54.1245,9.407,North-west
2005,Hankensbüttel,52.7199,10.5984,North-east
2006,Hannberg,49.6333,10.9,South-east
2007,Hannover (Eilenriede),52.4,9.75,North-west
2008,Hannover (Stadt),52.3667,9.7333,North-west
2009,Hannover-Bornum,52.35,9.7,North-west
2010,Hannover-Bothfeld,52.4167,9.7833,North-west
2011,Hannover-Herrenhausen,52.3965,9.6629,North-west
2012,Hannover-Kirchrode,52.3671,9.819,North-west
2013,Hannover-Königsworther Straße,52.3833,9.7167,North-west
2014,Hannover,52.4644,9.6779,North-west
2015,Hannover-Messegelände,52.3283,9.8121,North-west
2016,Hannover-Misburg,52.3833,9.8333,North-west
2017,Hannover-Ricklingen,52.35,9.7333,North-west
2018,Hannover-Stöcken,52.4167,9.65,North-west
2019,Hannover-Südstadt,52.3667,9.7667,North-west
2020,Hanskühnenburg,51.7284,10.4031,North-east
2021,"Hanstedt, Kreis Uelzen -Velgen",53.0907,10.4006,North-east
2022,Harbke,52.1886,11.0444,North-east
2023,Harburg,48.7918,10.7062,South-east
2024,Hardenbeck,53.2602,13.5482,North-east
2025,Harschbach,50.5787,7.5964,South-west
2026,Harsefeld,53.4496,9.4953,North-west
2027,Harsewinkel,51.9753,8.2094,North-west
2028,Hartenholm,53.9,10.0667,North-west
2029,Hartenstein-Rupprechtstegen,49.6,11.4805,South-east
2030,Hartha-Fördergersdorf,50.9946,13.5439,North-east
2031,"Harthausen, Kreis Zollernalb",48.2,9.1667,South-west
2032,Hartheim am Rhein,47.936,7.6182,South-west
2034,"Hartmannsdorf, Kreis Saale",50.9582,11.9766,North-east
2036,"Hartmannsdorf, Kreis Oder-Spree",52.3503,13.8301,North-east
2037,Hartmannsdorf-Reichenau,50.8319,13.5889,North-east
2038,Hartmannsdorf bei Kirchberg,50.5624,12.5806,South-east
2039,"Harzburg, Bad",51.9002,10.5699,North-east
2041,Harzgerode (Forsthaus Scheerenstieg),51.6681,11.1667,North-east
2044,Harzgerode,51.652,11.1366,North-east
2045,Harzgerode (Silberhütte),51.627,11.0917,North-east
2046,Harzgerode-Süd,51.6393,11.1389,North-east
2047,Haselberg,52.706,14.0308,North-east
2048,Haseldorf,53.6342,9.6038,North-west
2049,Haselünne,52.6981,7.5153,North-west
2050,Haslach im Kinzigtal,48.2766,8.0841,South-west
2051,Hasloch/Main,49.7845,9.4722,South-west
2052,Hassel,49.2667,7.1667,South-west
2053,Hasselfelde,51.6868,10.8631,North-east
2054,Hasselfelde (Wasserwerk),51.7076,10.8065,North-east
2056,Haßfurt (Stadt),50.0381,10.5159,South-east
2057,Haßfurt-Sailershausen,50.0597,10.4504,South-east
2058,Haste,52.3833,9.4,North-west
2059,Hastedt,53.0833,9.45,North-west
2061,Hattersheim-Okriftel,50.0535,8.5018,South-west
2062,Hattingen-Holthausen,51.3845,7.2136,North-west
2063,Hatzfeld/Eder,51.0,8.5333,North-west
2064,Haundorf-Obererlbach,49.184,10.8243,South-east
2065,Haunetal-Unterstoppel,50.7496,9.7066,North-west
2066,Haunetal-Wehrda,50.7384,9.6607,South-west
2067,Hausham-Grub,47.7705,11.8083,South-east
2068,Selke-Aue-Hausneindorf,51.8426,11.2742,North-east
2069,Hausstein,48.8629,13.067,South-east
2070,Havelberg,52.8388,12.0621,North-east
2072,Hayingen,48.2738,9.4745,South-west
2073,Südharz-Hayn/Harz,51.5683,11.0815,North-east
2074,Hechingen,48.3752,8.98,South-west
2075,Hecklingen,51.85,11.5333,North-east
2077,Hedern,52.7667,9.45,North-west
2078,Weddingstedt,54.2181,9.0853,North-west
2079,Heideck,49.1436,11.1609,South-east
2080,Heidelberg,49.4206,8.6676,South-west
2081,Königstuhl,49.3981,8.7251,South-west
2082,Heidelberg (Kurhaus Kohlhof),49.3886,8.7359,South-west
2083,Heidelberg-Grenzhof,49.4192,8.6051,South-west
2084,Heideloh,51.6265,12.2007,North-east
2085,Heidelstein/Rhön,50.4667,10.0,South-west
2086,Heidenau-Großsedlitz,50.9559,13.8833,North-east
2087,Heidenheim-Hohentrüdingen,48.999,10.7015,South-east
2088,Heidenheim/Brenz,48.6849,10.142,South-west
2089,Heidenrod-Dickschied,50.1333,7.95,South-west
2090,Heidenrod-Geroldstein,50.1167,7.9333,South-west
2091,Heidenrod-Laufenselden,50.2167,8.0,South-west
2092,Heidenrod-Mappershain,50.1691,7.9949,South-west
2094,Heigenbrücken,50.0278,9.3681,South-west
2095,Heilbronn,49.1448,9.2333,South-west
2096,Heilbronn-Klingenberg,49.1181,9.1539,South-west
2097,Heiligenberg,47.8208,9.3133,South-west
2098,Heiligenhaus,51.3104,6.9743,North-west
2099,Heiligenhaus-Abtsküche,51.3392,6.9941,North-west
2101,Heiligenstadt-Hohenpölz,49.9083,11.1461,South-east
2102,Heiligkreuz,50.2,9.7333,South-west
2103,Heilsbronn,49.3343,10.7845,South-east
2104,Heimbach-Düttling,50.6086,6.5495,South-west
