year,month,day,date,p_air,T_air,rh,sh,Tpot,Tdew,VPmax,VPact,VPdef,H2OC,rho,wv,wd,rain1,rain2,Srain1,Srain2,Tpyr,TDR,TUR,SWDR,SWUR,albedo,SDUR,SDIR,LWDR,LWUR,TRAD,PAR,Rn,SHF1,SHF2,SHF3,SHF4,SHF5,SHFM,ST002,ST004,ST008,ST016,ST032,ST064,ST128,SM008,SM016,SM032,SM064,SM128,Tlog,Heating1,Heating2
2019,8,15,2019-08-15,997.434,14.9467,76.7148,8.2029,288.3115,10.6604,17.8175,13.0838,4.7346,13.1208,1200.5285,1.7835,197.451,0.41,0.3,314.755,289,14.4125,457.7223,407.3915,100.1348,20.7542,21.3073,4627,16.3863,357.5873,386.6375,14.0425,196.7731,50.3306,-3.0019,-3.3165,-6.4398,-4.2379,-4.5423,-4.3077,16.0479,16.3898,16.7796,17.4112,17.9665,17.8208,16.1125,16.7167,15.054,19.7748,22.6348,31.19,20.7644,25.6708,0
2019,8,16,2019-08-16,1000.1752,17.8731,70.2025,8.5519,291.0098,11.4792,21.0127,13.6792,7.3319,13.6773,1191.2202,1.585,226.3417,0.385,0.3,315.14,289.3,17.995,573.66,451.3029,221.2556,44.2781,20.9558,26634,188.1054,352.4042,407.0244,17.7523,414.374,122.3571,0.5688,3.5612,6.0733,4.8029,4.9952,4.0008,19.1121,18.8231,18.3031,18.0635,17.74,17.56,16.0875,16.6094,15.1169,19.7667,22.5994,31.1517,25.9998,41.2848,0
2019,8,17,2019-08-17,995.8998,18.391,68.8383,8.7719,291.8844,11.8835,22.0533,13.969,8.085,14.0283,1184.0677,2.2094,220.8938,0,0,315.14,289.3,17.9335,479.7483,423.6967,100.7746,20.0483,19.9943,310,2.286,378.9744,403.6479,17.1844,199.2925,56.0512,-1.179,-0.6406,-2.6427,-1.3333,-1.2783,-1.4144,17.534,17.5912,17.6073,17.8475,17.8477,17.449,16.0402,16.2471,15.0873,19.795,22.58,31.1023,23.9537,31.7708,0
2019,8,18,2019-08-18,992.2679,21.9742,72.665,11.5825,295.7808,16.0819,27.35,18.3483,9.0006,18.4915,1163.3558,2.5523,216.6285,5.665,6.8,320.805,296.1,21.6952,587.3762,466.4985,195.561,37.8754,19.837,20266,163.3117,391.8148,428.6229,21.5573,375.0063,120.8767,3.0627,6.0956,9.5996,6.875,8.2604,6.7777,21.0312,20.3954,19.4656,18.8348,17.9742,17.3683,15.9925,16.0869,15.1183,19.8104,22.5554,31.0612,28.5729,39.6873,0
2019,8,19,2019-08-19,999.4713,19.3144,72.7394,9.639,292.5081,13.0735,22.9758,15.3865,7.5888,15.4029,1183.7273,1.5504,211.7338,1.225,1.1,322.03,297.2,19.5233,576.2648,457.1344,214.1442,43.33,21.2272,31280,230.4921,362.1221,413.8042,19.0048,397.9144,119.1304,0.7092,3.2331,5.5494,4.0317,4.811,3.6667,20.2737,20.1667,19.7704,19.4704,18.5956,17.4567,15.9469,15.9319,15.1975,19.8819,22.5692,31.02,27.2794,47.2221,0
2019,8,20,2019-08-20,1005.9477,15.7683,81.2921,8.7404,288.4281,11.9462,18.5448,14.0633,4.4821,13.9794,1206.7642,0.7923,205.7848,1.76,1.4,323.79,298.6,15.6485,467.7419,415.3135,105.379,21.516,21.5065,4580,20.1663,362.3631,393.7973,15.3956,208.729,52.4281,-2.2519,-1.7002,-3.3638,-2.3356,-2.2335,-2.3767,17.526,17.8142,18.0758,18.4423,18.4315,17.5906,15.9156,15.8423,15.1706,19.8617,22.5948,31.02,22.9842,57.6619,0
2019,8,21,2019-08-21,1011.3948,15.9492,73.2902,7.5769,288.1625,9.8048,19.0463,12.2635,6.7827,12.1254,1213.51,0.8735,168.3256,0.04,0,323.83,298.6,16.8706,561.7898,442.2971,222.9829,45.1885,22.3088,38390,287.0625,338.8075,397.1085,15.8831,417.8685,119.494,-1.079,1.3994,1.471,1.3592,1.1562,0.8613,18.2746,18.2992,18.1398,18.1615,18.0087,17.529,15.9129,15.869,15.1781,19.8208,22.5912,31.0054,25.1502,49.734,0
2019,8,22,2019-08-22,1010.5388,16.0754,70.1394,7.0623,288.3621,8.8054,20.0958,11.4225,8.6725,11.3035,1212.7477,1.1265,131.0696,0.005,0,323.835,298.6,16.9165,585.829,452.0779,259.5113,53.0756,22.9056,46290,367.5277,326.3169,399.0023,16.0369,479.034,133.7519,-1.1013,1.23,1.8706,2.2208,1.101,1.065,18.4033,18.2167,17.9235,17.9119,17.7967,17.4071,15.9085,15.7902,15.126,19.8046,22.5604,30.9621,25.2554,47.0485,0
2019,8,23,2019-08-23,1009.2358,17.4937,67.7948,7.3125,289.8829,9.2829,22.2408,11.8108,10.4287,11.704,1205.1862,1.1687,106.6267,0,0,323.835,298.6,18.3556,594.4417,459.931,263.3817,53.754,23.1924,46186,395.9723,331.0596,406.1773,17.274,482.0367,134.5106,-0.6483,2.3756,3.2781,3.1475,2.5604,2.1421,19.1721,18.886,18.4015,18.1885,17.7923,17.2981,15.8915,15.6246,15.0615,19.7917,22.5156,30.9108,26.5329,44.225,0
2019,8,24,2019-08-24,1005.9429,18.8904,74.495,9.6217,291.5485,13.2546,23.9335,15.4652,8.4681,15.3779,1193.8019,1.2696,116.9679,0.015,0,323.85,298.6,19.419,567.2773,455.4892,207.6373,42.4302,22.8692,33910,233.4212,359.639,413.0594,18.594,386.4358,111.7883,0.5871,3.3479,4.4929,3.7625,3.3235,3.1023,19.5006,19.1458,18.6533,18.4219,17.9265,17.2592,15.865,15.4281,14.9738,19.7719,22.4748,30.8748,27.236,47.2221,0
2019,8,25,2019-08-25,1003.131,21.5773,77.1954,11.8192,294.4654,16.544,27.4077,18.9244,8.4844,18.866,1177.7396,0.9752,154.6096,0.005,0,323.855,298.6,22.2931,569.1071,466.53,191.9517,37.89,20.9536,31490,207.1992,377.1552,428.641,21.4123,360.0025,102.5762,2.585,6.236,9.5488,7.0279,7.6271,6.605,21.684,20.9913,20.0679,19.3779,18.2906,17.285,15.8394,15.361,14.954,19.7735,22.4427,30.8087,30.3346,49.5604,0
2019,8,26,2019-08-26,1002.6627,21.9421,73.5469,11.2454,294.8687,15.7554,28.1121,18.0019,10.1096,17.9546,1176.17,1.0508,136.4285,0.025,0,323.88,298.6,22.605,577.8262,469.4962,192.6698,37.41,21.193,29040,210.4904,385.1556,432.0856,21.9802,364.6492,108.3296,2.2646,5.9427,8.7119,6.5588,6.7681,6.0483,22.1796,21.4806,20.6079,19.9546,18.7858,17.4404,15.8208,15.2156,14.8981,19.7773,22.4185,30.7571,30.4429,46.1804,0
2019,8,27,2019-08-27,1000.8892,22.4519,73.3615,11.6412,295.5292,16.2777,28.7994,18.5994,10.2008,18.5829,1171.7227,0.9073,152.8185,0.035,0,323.915,298.6,23.1931,566.84,470.1187,184.6348,36.0944,21.0128,28770,179.6306,382.2052,434.0238,22.3302,351.7221,96.7208,2.3223,5.9521,8.4308,6.1981,7.0112,5.9838,22.7154,22.0052,21.1344,20.4481,19.191,17.6446,15.8198,15.0792,14.8323,19.7635,22.3965,30.7142,31.0685,45.8792,0
2019,8,28,2019-08-28,999.3904,20.6896,84.5612,12.7373,293.8927,17.6483,25.1419,20.3054,4.8371,20.3188,1175.955,0.9967,172.5375,3.74,3.1,327.655,301.7,20.9062,504.1638,447.2579,127.4571,26.4138,22.7572,22440,114.5206,376.7069,420.8446,20.1896,243.4896,56.9058,0.7808,2.5202,3.2735,2.3854,2.625,2.3171,21.3742,21.1583,20.7469,20.4321,19.4579,17.8581,15.84,14.9327,14.7612,19.751,22.395,30.65,28.0948,62.4188,0
2019,8,29,2019-08-29,1001.8329,20.0644,86.246,12.4038,293.0598,17.2896,24.2492,19.829,4.4206,19.7913,1181.5842,0.9888,152.8048,4.735,4.1,332.39,305.8,19.9935,528.56,445.1225,138.2631,26.4798,20.0118,16380,97.0815,390.2967,418.6427,19.8327,270.5892,83.436,0.3227,2.4552,4.3648,3.306,3.0419,2.6981,20.9406,20.7387,20.2862,20.0302,19.3215,17.9981,15.881,14.9004,14.7327,19.7217,22.4071,30.5804,27.1456,64.456,0
2019,8,30,2019-08-30,1005.2448,20.2265,86.9479,12.491,292.9379,17.4521,24.711,20.0338,4.6777,19.9296,1184.9715,0.7312,156.4502,8.29,7.6,340.68,313.4,20.8225,564.7244,453.6729,167.709,30.724,19.1476,21050,145.9446,397.016,422.9492,20.5331,324.1169,111.0515,1.3029,4.6223,6.8071,4.81,5.4742,4.604,21.6896,21.4308,20.8285,20.3881,19.3985,18.0442,15.9321,14.965,14.7796,19.7237,22.3981,30.58,28.6112,69.1902,0
2019,8,31,2019-08-31,999.395,22.5752,77.6496,12.3333,295.7804,17.1106,29.0835,19.6696,9.414,19.6798,1169.0135,0.9475,181.996,0.12,0.1,340.8,313.5,23.4381,600.4144,474.2829,209.6219,39.3421,19.4191,32900,246.9746,390.7925,434.941,22.5631,398.7629,126.1313,2.6977,6.6529,11.3594,7.885,9.1133,7.5419,22.986,22.4288,21.5621,20.9071,19.6648,18.1342,15.979,15.1777,14.871,19.7546,22.4083,30.58,31.4431,56.0533,0
2019,9,1,2019-09-01,996.0571,20.1071,73.82,10.7056,293.5896,14.8235,24.1531,17.0263,7.1267,17.0998,1175.7704,1.835,262.7642,0.03,0,340.83,313.5,20.1804,517.8204,445.0565,142.6619,29.3423,21.7832,19500,98.0746,375.1579,415.7144,19.3483,270.4581,72.7638,-1.2598,0.045,-0.5056,-0.4931,0.0723,-0.4281,20.476,20.7075,20.7202,20.7312,19.9535,18.2971,16.0227,15.2585,14.9,19.7946,22.4271,30.5562,27.4894,33.6806,0
2019,9,2,2019-09-02,1005.3062,15.4271,67.694,6.9275,288.1412,8.3119,18.0935,11.1467,6.9479,11.0896,1208.7279,1.505,227.299,0.005,0,340.835,313.5,15.5821,547.3658,441.2194,230.8731,48.5348,23.0596,38770,319.1538,316.4929,392.6842,15.1031,420.0467,106.1458,-3.8021,-2.4319,-4.5285,-2.655,-2.939,-3.2717,18.1802,18.6815,19.0104,19.421,19.3906,18.359,16.0742,15.2127,14.7958,19.7154,22.4321,30.5148,24.225,34.341,0
2019,9,3,2019-09-03,1007.0467,15.16,65.8988,6.2875,287.7329,7.0217,18.7598,10.1398,8.6212,10.0679,1212.891,1.6329,188.7208,0.01,0,340.845,313.5,15.3538,561.0881,440.4704,232.424,48.2244,22.9133,39260,310.4406,328.6654,392.2448,14.8598,429.7096,120.6192,-2.9633,-2.2479,-4.2231,-2.3087,-1.935,-2.7354,16.7554,17.0244,17.3104,17.9144,18.4748,18.1817,16.1275,15.0829,14.6521,19.5879,22.3942,30.4717,23.0767,34.6994,0
2019,9,4,2019-09-04,1000.3908,17.0248,67.4596,7.1535,290.149,8.8452,21.2175,11.4548,9.7612,11.4494,1196.5633,1.5585,159.0798,0,0,340.845,313.5,17.2802,564.731,449.476,232.0863,48.3315,23.944,43920,353.4031,332.645,401.1454,16.4652,427.5071,115.255,-1.0537,0.3396,-0.8794,-0.0627,0.6788,-0.1952,17.9533,17.9735,17.8483,17.9881,18.0477,17.8685,16.1552,15.0494,14.6288,19.5181,22.3325,30.4413,25.22,44.1667,0
2019,9,5,2019-09-05,1001.0752,16.7202,65.5594,7.5158,289.7812,9.3494,19.3083,12.0312,7.276,12.0248,1197.6996,2.2777,235.4381,1.655,1.4,342.5,314.9,16.3723,518.1821,432.7102,172.655,35.4258,20.8336,19623,157.8415,345.5258,397.2854,16.0644,316.8827,85.471,-1.7856,-1.1794,-1.4531,-1.1121,-1.2615,-1.3577,17.365,17.5935,17.7462,18.05,18.0356,17.6644,16.1469,14.9625,14.6062,19.499,22.2888,30.3871,23.4519,30.9256,0
2019,9,6,2019-09-06,1006.9865,12.5142,73.8385,6.1475,285.0958,6.7448,15.2923,9.9154,5.3794,9.8452,1223.8408,0.9156,142.191,0.035,0,342.535,314.9,13.3971,526.7223,426.8629,220.3304,46.0185,23.4496,42960,323.911,306.3917,380.8444,12.7756,402.3163,99.8581,-3.3069,-2.7667,-4.5092,-3.3679,-2.9244,-3.3752,16.115,16.3958,16.6402,17.121,17.5321,17.5123,16.1204,14.8054,14.4898,19.4092,22.2475,30.335,22.2488,50.3008,0
2019,9,7,2019-09-07,1002.2177,12.5419,76.9671,6.5958,285.5123,7.6217,15.2548,10.5835,4.6712,10.5596,1217.565,1.0206,162.6852,0.935,0.7,343.47,315.6,12.5104,479.5244,407.3394,132.0679,25.9025,19.8167,10430,44.4125,347.4552,381.4362,12.9698,253.9235,72.1848,-2.9804,-2.0812,-3.8294,-2.6092,-2.9038,-2.8812,15.45,15.6531,15.9367,16.5135,17.0712,17.2681,16.0835,14.6558,14.3948,19.315,22.194,30.2765,20.1223,50.5438,0
2019,9,8,2019-09-08,1001.0583,13.9719,82.87,8.0658,287.0362,10.7115,16.2092,12.9179,3.2923,12.9044,1208.7533,0.9067,117.9988,0.77,0.7,344.24,316.3,13.855,466.6856,406.8375,101.6865,19.6006,19.46,1740,6.504,364.9987,387.2369,14.2402,198.4106,59.8488,-1.431,-0.3213,-0.49,-0.4044,-0.5842,-0.646,16.4583,16.4852,16.4833,16.7177,16.8813,17.0156,16.0338,14.671,14.3915,19.2704,22.1604,30.1879,21.354,56.4585,0
2019,9,9,2019-09-09,997.6598,12.6525,95.3442,8.7588,285.9946,11.9212,14.6723,13.9735,0.6977,14.0069,1209.5996,1.1456,237.1523,31.655,27.2,375.895,343.5,11.6002,404.565,382.7231,31.8215,6.6702,20.4529,0,0.0344,372.7433,376.0533,12.2133,71.8425,21.8417,-3.5673,-3.876,-6.3985,-4.6479,-4.9206,-4.6817,14.7977,15.1883,15.6096,16.2396,16.7129,16.8475,15.9717,14.9075,14.3902,19.2456,22.15,30.1988,17.8196,100,0
2019,9,10,2019-09-10,1001.2335,12.6256,82.7783,7.2596,285.6744,9.1294,15.1329,11.6344,3.4987,11.6198,1215.3925,1.1254,175.8531,0.155,0.2,376.05,343.7,12.6998,494.9396,408.9006,153.3794,30.8044,20.3205,18783,154.8342,341.5608,378.0956,12.4452,282.7656,86.0402,-1.7875,-0.7931,-2.2008,-1.1127,-0.7762,-1.3346,14.9604,15.1183,15.2088,15.5852,16.146,16.626,15.9023,18.2079,14.5192,19.2,22.1371,30.1788,20.5946,61.4473,0
2019,9,11,2019-09-11,1006.4079,13.2029,75.8448,6.5519,285.8306,7.641,16.4231,10.5596,5.8635,10.4908,1220.0952,1.2377,177.9827,0,0,376.05,343.7,13.4498,532.1346,424.3771,206.1937,42.6102,22.0818,36490,289.1908,325.9404,381.7669,12.9808,377.9735,107.7579,-1.7025,-0.5335,-1.0771,-0.4092,0.194,-0.7054,14.8042,14.8862,14.9517,15.3146,15.8502,16.3646,15.8277,20.2773,14.6965,19.1927,22.1169,30.1458,21.62,56.6896,0
2019,9,12,2019-09-12,1011.2575,17.2033,77.0356,9.1171,289.4252,12.7077,20.1394,14.7408,5.3983,14.5765,1206.7879,1.4463,194.5125,0.395,0.3,376.445,344,17.0723,516.7683,431.2598,150.2156,30.6571,21.17,17383,110.7619,366.5523,400.6019,16.6479,283.4504,85.5073,1.2073,3.3267,5.2179,3.8825,4.7933,3.685,17.0017,16.7617,16.3879,16.2552,16.0308,16.1675,15.7394,20.4756,14.9242,19.2442,22.0996,30.14,24.4683,41.1806,0
2019,9,13,2019-09-13,1014.0581,16.7425,83.129,9.6571,288.7365,13.5779,19.5758,15.6519,3.9252,15.4335,1211.6777,1.5177,189.1896,0.42,0,376.865,344,16.3285,473.9467,416.3904,99.2852,19.6548,19.98,5620,31.5269,374.6608,396.7358,15.9629,191.3202,57.5556,-0.1542,0.7085,1.1898,1.0396,1.0558,0.7679,16.5708,16.4819,16.3171,16.3962,16.3,16.1562,15.6525,20.2483,15.0604,19.3069,22.1067,30.14,23.2637,51.2738,0
2019,9,14,2019-09-14,1016.0956,14.2969,71.9817,7.004,286.1373,8.8448,16.7462,11.3917,5.3546,11.2125,1226.4127,1.2306,87.6621,0.15,0,377.015,344,14.9004,521.8271,431.131,206.6427,43.4846,23.3321,38880,312.8521,315.184,387.6475,14.2112,373.911,90.6946,-1.3525,-0.1046,0.4594,0.5704,0.4013,-0.0042,16.9515,16.9852,16.8158,16.7771,16.4587,16.1813,15.5771,19.8969,15.1827,19.3506,22.1175,30.124,23.7987,29.0388,0
2019,9,15,2019-09-15,1006.4071,15.1265,74.5106,7.2102,287.755,9.0267,18.9202,11.6129,7.3075,11.5402,1211.6615,1.3938,177.5925,0.425,0,377.44,344,15.3046,523.5835,429.8977,194.724,41.4119,23.6983,39530,250.5923,328.8598,388.4852,14.2152,355.0202,93.6856,-1.2465,-0.6312,-0.7977,-0.6077,0.2525,-0.6054,15.6773,15.8135,15.8729,16.154,16.3181,16.2037,15.525,19.3167,15.1917,19.3519,22.1254,30.0929,23.2013,54.0508,0
2019,9,16,2019-09-16,1003.0425,13.6498,90.3575,8.8125,286.5519,12.0058,15.8406,14.1325,1.709,14.09,1211.9621,1.1171,162.3596,5.88,4.7,383.32,348.7,13.145,428.3367,394.6887,56.2808,10.985,19.69,0,0.0285,372.0552,383.7044,13.6017,117.7646,33.6471,-1.7412,-1.3944,-2.3827,-1.3573,-1.8162,-1.7375,15.5238,15.6283,15.6973,16.0069,16.1815,16.1342,15.4817,18.9608,15.2237,19.3558,22.1252,30.09,20.0831,74.3869,0
2019,9,17,2019-09-17,1002.1752,13.0738,76.975,7.1052,286.0469,8.7508,15.2062,11.3988,3.8077,11.374,1214.5702,2.2656,238.516,0.22,0,383.54,348.7,12.6033,447.6127,401.0019,118.3548,25.0862,21.755,15987,98.7829,329.2579,375.9162,12.1356,217.6394,46.6119,-2.7798,-3.215,-4.7998,-3.8721,-3.556,-3.6446,14.4556,14.9027,15.2329,15.6973,16.0065,16.0577,15.4417,18.811,15.2452,19.3544,22.1221,30.09,19.529,36.7015,0
2019,9,18,2019-09-18,1007.7277,10.6852,72.939,5.5681,283.211,5.3235,13.2067,8.9919,4.2144,8.9221,1232.845,1.7198,212.6267,0.22,0,383.76,348.7,10.2773,437.4171,393.2731,141.7206,30.6717,22.5455,22274,140.5833,295.6965,362.6017,9.4815,255.7965,44.1444,-4.5629,-5.1658,-8.0519,-5.6015,-6.2317,-5.9225,12.574,13.12,13.6577,14.4431,15.3542,15.9025,15.4013,18.534,15.1581,19.2819,22.1046,30.0833,17.7094,34.514,0
2019,9,19,2019-09-19,1012.2188,8.1375,81.7071,5.2083,280.311,4.4819,11.375,8.4502,2.9246,8.3475,1249.9885,1.0938,179.3681,0.14,0,383.9,348.7,7.9529,460.1604,386.0071,150.6133,31.7037,21.9909,22860,114.9137,309.5467,354.3033,7.7731,273.4152,74.1538,-4.8706,-4.8358,-8.3346,-5.5673,-6.3225,-5.9865,11.5581,12.0677,12.6269,13.481,14.6292,15.6044,15.3531,18.2602,15.0846,19.2102,22.0769,30.0471,16.1327,61.2619,0
2019,9,20,2019-09-20,1012.456,8.6421,80.2152,5.2383,280.7967,4.5344,11.9883,8.5,3.489,8.3952,1248.1823,1.0383,112.8623,0.34,0,384.24,348.7,9.205,494.5683,400.95,194.0929,41.5037,23.7505,40670,315.861,300.4744,359.4458,8.6929,353.1025,93.6185,-3.2592,-3.4221,-5.6504,-3.1762,-3.594,-3.8202,11.7452,12.0508,12.3915,13.0642,14.0842,15.2469,15.2856,17.9838,15.0479,19.1633,22.0421,30.0331,18.2808,59.7681,0
2019,9,21,2019-09-21,1006.0277,11.1571,75.5096,5.6858,283.8233,5.5623,14.8929,9.1598,5.7312,9.1092,1229.3942,1.2475,121.4621,0.015,0,384.255,348.7,11.5248,502.981,411.8554,194.7658,42.5838,25.9878,40500,349.6931,308.2154,369.271,10.5052,351.7358,91.1258,-1.7977,-1.7246,-2.595,-1.1615,-1.1275,-1.6812,12.2015,12.3488,12.5185,13.0275,13.8262,14.9325,15.1935,17.6523,15.031,19.1529,22.0113,30.0098,20.0012,55.9027,0
2019,9,22,2019-09-22,996.8302,13.301,75.9144,6.6333,286.7148,7.6402,17.1427,10.585,6.5575,10.6219,1208.3581,1.4369,132.3298,0.005,0,384.26,348.7,13.6362,504.2196,419.9258,186.6625,41.2767,25.7536,40240,317.736,317.5573,378.6488,12.3204,335.2748,84.2938,-0.579,-0.2121,-0.1352,0.5033,0.5358,0.0227,13.2156,13.2144,13.1752,13.4423,13.8546,14.71,15.0856,17.2979,15.0456,19.1735,21.9875,29.9544,21.8029,56.7938,0
2019,9,23,2019-09-23,997.1165,13.7285,85.0671,8.3833,287.1137,11.0296,16.4296,13.3735,3.0558,13.4085,1205.0258,1.401,202.0788,0.025,0,384.285,348.7,13.3027,443.4842,397.9581,86.8177,17.9498,20.5965,8820,37.4985,356.6665,380.0085,12.8112,165.6981,45.526,-0.685,-0.3242,-0.7531,-0.3712,-0.2071,-0.4681,13.4092,13.4394,13.4462,13.7483,14.0438,14.6081,14.9702,16.9871,15.0546,19.2115,21.9779,29.9233,20.0567,51.0421,0
2019,9,24,2019-09-24,996.5083,16.0533,79.6492,8.8621,289.4956,12.0508,18.6329,14.1235,4.5081,14.1717,1194.0819,1.0473,135.7779,0,0.1,384.285,348.8,16.1819,460.4933,415.2642,105.0625,21.3575,20.288,11320,79.6527,355.4302,393.9071,15.449,197.7273,45.2294,1.6467,3.1094,4.7058,2.7656,4.1877,3.2833,15.7377,15.4579,15.0019,14.7794,14.3908,14.5854,14.8663,16.9033,15.1333,19.2681,21.984,29.9079,23.9721,53.2292,0
2019,9,25,2019-09-25,991.1425,14.3273,87.3354,8.9158,288.2106,12.0523,16.5608,14.1288,2.4304,14.2562,1194.6825,1.374,186.525,1.88,1.5,386.165,350.3,13.6935,446.9183,401.3108,86.5581,17.9798,21.153,7900,39.3706,360.3606,383.3315,13.5296,165.3594,45.6083,0.0487,0.4615,0.0912,0.1056,0.2356,0.189,15.1398,15.189,15.056,15.0842,14.8108,14.6917,14.7796,16.766,15.161,19.3342,21.9969,29.8708,20.996,70.1502,0
2019,9,26,2019-09-26,995.2956,15.0165,84.2052,8.8862,288.5544,11.9931,17.6083,14.1431,3.464,14.2079,1196.9677,1.389,204.5217,0.685,0.5,386.85,350.8,14.5823,470.8385,410.0544,105.6773,21.8852,20.5667,11690,85.1356,365.1629,388.1698,14.3719,196.905,60.7842,0.199,0.7065,1.035,0.8448,1.0469,0.7671,14.8575,14.7817,14.6275,14.761,14.7738,14.7873,14.7181,16.6196,15.1271,19.3371,22.0175,29.87,21.6842,62.8819,0
2019,9,27,2019-09-27,994.7283,15.7556,85.6508,9.675,289.3425,13.3146,18.0712,15.3794,2.6913,15.4621,1192.5023,1.5229,210.579,1.28,1.1,388.13,351.9,14.8252,409.7748,394.6708,37.2977,7.9842,21.8319,1530,8.0594,372.4775,386.6873,14.1775,76.0681,15.1027,0.0813,0.1844,-0.2588,-0.0381,-0.2425,-0.0546,15.4019,15.4762,15.3394,15.3415,15.0229,14.8233,14.6758,16.5869,15.1765,19.376,22.0235,29.87,21.3681,56.4473,0
2019,9,28,2019-09-28,996.779,14.8131,77.2275,7.9767,288.2283,10.4875,17.2469,12.7208,4.5252,12.7625,1200.2054,2.6488,202.2385,0,0,388.13,351.9,14.4529,476.0306,413.071,132.5023,28.6835,22.6643,19683,144.8298,343.5279,384.3873,13.6942,237.93,62.9592,-1.0715,-1.2463,-2.124,-1.46,-1.5727,-1.4946,14.2067,14.366,14.4325,14.7281,14.8742,14.8842,14.6467,16.4552,15.1185,19.3633,22.0358,29.87,20.945,33.6577,0
2019,9,29,2019-09-29,989.8146,16.8973,64.3004,7.7438,290.901,9.9479,19.4342,12.2642,7.1706,12.391,1183.3496,3.4031,216.9265,0,0,388.13,351.9,16.3094,422.8425,405.6744,71.5179,15.1481,21.5688,5880,35.6063,351.325,390.5265,14.8902,135.6729,17.1671,-0.6271,-0.921,-1.856,-0.9879,-1.5629,-1.1917,14.3262,14.4221,14.4242,14.6717,14.7765,14.8454,14.6227,16.2977,15.0898,19.3513,22.0292,29.8531,21.7021,0,0
2019,9,30,2019-09-30,989.3054,15.6373,70.8856,7.9804,289.6804,10.3367,17.8317,12.6242,5.2065,12.7677,1187.659,4.5485,243.4046,3.005,2.6,391.135,354.5,14.7767,435.164,401.9765,83.5506,17.6858,20.88,6411,45.4312,351.614,384.2898,13.7485,153.8935,33.1873,-1.0137,-1.1069,-2.2562,-1.9402,-1.576,-1.5788,14.1631,14.4035,14.4652,14.7021,14.7467,14.801,14.599,16.2117,15.079,19.3465,22.0208,29.82,20.4529,3.7738,0
2019,10,1,2019-10-01,988.1854,15.5529,77.1152,8.6,289.6879,11.3915,17.9696,13.5867,4.3829,13.7542,1186.3517,2.9896,208.2248,4.71,4,395.845,358.5,15.0075,468.4088,411.4596,110.9917,23.6365,21.4212,14080,86.0856,357.4173,387.8233,14.3483,205.269,56.9496,0.0012,0.3283,0.4217,0.2402,0.3313,0.2646,14.5046,14.4383,14.2844,14.4369,14.5608,14.7585,14.5729,16.1244,15.0415,19.3256,22.0208,29.82,21.1779,27.0485,0
2019,10,2,2019-10-02,990.2244,11.0429,84.9594,7.2035,284.996,8.5265,13.3467,11.4015,1.9465,11.5262,1208.6727,1.385,224.2579,4.51,3.9,400.355,362.4,10.3427,402.4194,380.0775,71.1317,14.9015,21.6259,6787,47.0973,331.2881,365.1756,10.0771,135.4015,22.3431,-2.91,-3.526,-6.0194,-4.2252,-4.0571,-4.1471,13.276,13.7383,14.1023,14.5456,14.6756,14.7162,14.5475,16.0756,15.064,19.3456,22.02,29.82,17.3738,54.664,0
2019,10,3,2019-10-03,998.5048,10.191,84.7815,6.614,283.4617,7.7023,12.4946,10.5744,1.9185,10.5898,1222.7481,2.8577,218.544,2.775,2.3,403.13,364.7,9.2815,403.7146,373.6256,60.6617,12.5229,20.8028,970,5.1952,343.0523,361.1027,9.316,117.4273,30.0902,-3.3571,-4.8794,-8.1006,-5.2315,-6.0296,-5.5194,11.3512,11.7346,12.2477,13.0865,14.0404,14.65,14.5223,15.9631,14.9421,19.2702,22.0175,29.82,15.2925,41.0075,0
2019,10,4,2019-10-04,993.2588,9.2969,90.7465,6.6273,282.9946,7.6885,11.7856,10.5392,1.2448,10.6112,1220.19,1.1002,156.3446,6,5.1,409.13,369.8,8.4594,395.3808,367.4556,45.3492,9.55,21.06,0,0.2656,350.031,357.9056,8.6898,92.0856,27.9248,-2.8292,-4.1706,-7.0348,-4.2404,-5.4533,-4.7456,11.2325,11.5446,11.9365,12.6571,13.5252,14.404,14.4904,16.001,14.9115,19.2185,21.996,29.8221,15.3704,74.7458,0
2019,10,5,2019-10-05,996.1483,8.6877,90.6321,6.4044,282.1515,7.204,11.3069,10.2098,1.0977,10.2546,1226.5687,1.8423,194.3306,5.535,4.7,414.665,374.5,7.7648,366.5338,358.129,24.8125,4.3375,16.866,280,1.6183,341.7217,353.791,7.8804,50.7648,8.4054,-3.61,-4.7912,-7.7644,-5.2904,-5.6665,-5.424,10.6394,11.0802,11.4858,12.2327,13.1485,14.1454,14.4402,17.9615,14.8852,19.1858,21.9719,29.8212,14.3398,83.2062,0
2019,10,6,2019-10-06,1001.9325,7.2165,85.6465,5.345,280.2142,4.7373,10.3458,8.5798,1.7665,8.564,1241.0402,1.6812,123.3279,0.06,0.1,414.725,374.6,6.9383,396.6273,364.8562,70.9496,14.265,19.84,3240,11.3071,325.6781,350.591,7.216,134.5185,31.7713,-2.7662,-3.7329,-6.7065,-3.909,-5.211,-4.4656,10.2079,10.515,10.8442,11.5752,12.6477,13.8871,14.3727,21.6173,14.8483,19.1417,21.9494,29.8208,14.136,48.1131,0
