"station_id","year","season","n_rain","R5mm","R10mm","R20mm","SDII","PRCPTOT","Rx1day","Rx5day","n_maxdy","n_mindy","FD","TR","SU","ID","TNn","TNx","TXn","TXx","DTR","TN10p","TN90p","TX10p","TX90p"
"DUNSANY",1952,"Summer",90,14,4,1,6.007,180.2,22.1,54.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1964,"Spring",92,14,1,1,4.876,180.4,21.7,34.5,91,91,14,0,0,0,-3.2,11.3,3.8,21.7,7.798,2.116,16.361,5.495,8.099
"DUNSANY",1964,"Autumn",91,12,4,2,6.185,210.3,34.8,78.9,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1965,"Winter",90,21,8,3,7.484,284.4,28.9,60.5,56,88,36,0,NA,NA,-6.5,6,NA,NA,NA,14.184,2.146,NA,NA
"DUNSANY",1965,"Summer",92,17,5,0,4.814,211.8,16.1,35.6,30,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1966,"Spring",92,16,5,0,5.246,215.1,19,40,89,90,7,0,0,0,-4.4,9.3,2.3,22.8,7.413,3.333,16.955,12.36,13.275
"DUNSANY",1966,"Summer",92,14,3,1,5.554,216.6,41,64.6,91,91,0,0,0,0,2.3,14.3,12.8,23.4,8.269,8.71,10.745,8.669,3.215
"DUNSANY",1966,"Autumn",91,14,7,1,6.186,222.7,22.9,45.6,91,91,15,0,0,0,-4.7,12.9,2.3,20.6,7.434,16.361,2.116,9.32,4.314
"DUNSANY",1967,"Winter",90,14,5,3,6.324,240.3,27.7,49.7,90,90,17,0,0,0,-6.1,10,1.4,11.9,6.132,6.667,9.588,4.362,7.613
"DUNSANY",1967,"Spring",92,13,3,0,4.618,175.5,13,38.1,92,91,8,0,0,0,-2,8.5,5,20,7.273,2.198,13.96,16.506,7.609
"DUNSANY",1967,"Summer",92,6,3,0,4.481,143.4,18.7,45.9,92,92,0,0,0,0,3.4,14.4,14.4,22.1,8.711,9.702,7.327,5.998,4.911
"DUNSANY",1967,"Autumn",91,19,7,3,5.972,280.7,28.1,55.7,91,91,11,0,0,0,-5.5,13,6.1,18.6,7.481,10.867,3.134,10.501,0.855
"DUNSANY",1968,"Winter",91,11,4,1,4.809,163.5,25.5,48.6,91,62,NA,NA,0,0,NA,NA,0.1,12.8,NA,NA,NA,11.6,9.89
"DUNSANY",1968,"Spring",92,15,7,1,6.269,200.6,21.6,44.3,92,92,21,0,0,0,-4.3,11.3,4.4,20.6,8.343,11.594,7.609,12.44,6.401
"DUNSANY",1968,"Summer",92,9,3,2,6.73,134.6,24.7,46.7,0,92,0,0,NA,NA,3.8,13.9,NA,NA,NA,13.607,3.221,NA,NA
"DUNSANY",1968,"Autumn",91,21,8,1,6.137,282.3,32.4,50.7,91,91,4,0,0,0,-5.6,14,5.3,20.6,6.318,7.692,17.013,4.396,16.809
"DUNSANY",1969,"Spring",92,14,4,2,5.689,204.8,23.9,41.9,92,92,17,0,0,0,-6.5,10,3,17.5,7.457,8.696,7.609,22.424,4.348
"DUNSANY",1969,"Summer",92,9,3,1,5.496,148.4,28.6,32.4,92,92,0,0,1,0,2.2,16.2,13.9,25.9,8.757,5.717,9.783,1.006,10.185
"DUNSANY",1969,"Autumn",91,8,4,0,4.707,141.2,19.7,40,91,91,18,0,0,0,-5,14.4,2,19.9,7.28,10.582,17.013,12.007,18.234
"DUNSANY",1970,"Spring",92,14,3,0,4.821,159.1,14.7,40.8,92,92,18,0,0,0,-5.5,10.7,4,19.5,7.699,10.628,14.976,11.634,12.882
"DUNSANY",1970,"Summer",92,12,4,1,5.484,170,32.5,44.3,92,92,0,0,1,0,3.9,14.9,14.6,26.7,8.699,5.233,16.304,11.836,12.48
"DUNSANY",1970,"Autumn",91,18,8,2,6.257,275.3,22,48.2,91,91,3,0,0,0,-3,13.5,5.4,21.2,6.589,5.128,10.419,9.687,16.443
"DUNSANY",1971,"Spring",92,8,4,0,5.004,130.1,15.3,38,92,92,17,0,0,0,-4.1,10.3,4.4,18.4,8.309,13.849,6.401,9.42,6.039
"DUNSANY",1971,"Summer",92,11,5,1,5.638,191.7,26.5,42.4,92,51,NA,NA,0,0,NA,NA,12.6,24,NA,NA,NA,9.018,4.67
"DUNSANY",1971,"Autumn",91,9,2,1,4.922,132.9,20.3,36.6,91,91,13,0,0,0,-3.6,14.4,3.5,22.4,7.655,5.495,19.292,4.396,29.345
"DUNSANY",1972,"Winter",91,18,5,0,5.162,201.3,18,35,31,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1972,"Spring",90,21,5,0,5.545,221.8,14.2,38.9,61,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1972,"Summer",92,9,3,2,5.081,182.9,42.1,48.1,92,68,NA,NA,0,0,NA,NA,11.5,24,NA,NA,NA,22.504,4.791
"DUNSANY",1972,"Autumn",91,11,4,1,6.338,152.1,27.5,39.9,91,91,12,0,0,0,-6,12.1,2.6,22.5,7.993,17.582,5.047,14.896,7.326
"DUNSANY",1973,"Winter",90,12,3,0,4.228,169.1,15,37.1,90,90,22,0,0,0,-8.3,9.5,1.9,13,5.672,8.519,20.905,5.062,13.21
"DUNSANY",1973,"Spring",92,10,4,1,4.941,168,22.2,39.9,92,92,18,0,0,0,-5.2,12,5.7,20.7,8.193,14.05,6.2,5.274,9.34
"DUNSANY",1973,"Summer",92,12,7,2,6.774,230.3,29.5,45.5,20,92,0,0,NA,NA,0,15.4,NA,NA,NA,28.019,13.003,NA,NA
"DUNSANY",1973,"Autumn",91,15,8,0,6.011,210.4,18.1,30.9,85,91,7,0,0,0,-4.5,14,3.5,23.9,7.235,9.687,6.227,13.464,8.148
"DUNSANY",1974,"Winter",90,16,4,0,4.947,242.4,18.3,36.4,90,90,16,0,0,0,-5,8.3,4.5,12,6.411,3.292,9.918,0.741,8.025
"DUNSANY",1974,"Spring",90,5,2,0,5.179,98.4,19,22.2,92,92,17,0,0,0,-4,10,4.6,18,8.498,12.399,7.448,10.427,12.48
"DUNSANY",1974,"Summer",92,14,8,0,5.308,212.3,19.2,50.1,83,92,0,0,NA,NA,1.5,13.6,NA,NA,NA,11.514,2.174,NA,NA
"DUNSANY",1975,"Winter",90,12,5,1,5.184,222.9,20.7,41.6,90,90,10,0,0,0,-3.8,10.3,4.5,13,5.587,0.905,22.881,0,16.337
"DUNSANY",1975,"Spring",92,7,2,0,4.318,120.9,17,31.4,92,92,22,0,0,0,-4,9,4.6,22.1,8.651,21.578,7.488,13.366,10.346
"DUNSANY",1975,"Summer",92,6,0,0,3.824,80.3,8.7,13.1,92,92,1,0,3,0,-0.5,15.7,11.6,29.6,10.4,13.808,19.726,5.395,29.67
"DUNSANY",1975,"Autumn",91,16,9,5,8.237,329.5,40.1,79.8,91,91,5,0,0,0,-2.3,13.5,3.5,22.3,7.184,8.71,8.344,5.454,8.71
"DUNSANY",1976,"Winter",91,11,4,0,5.004,140.1,16,36.4,91,91,14,0,0,0,-4.9,9.2,1.8,12.8,5.268,7.407,17.949,10.745,12.983
"DUNSANY",1976,"Spring",90,11,3,0,4.615,152.3,17.1,30.6,92,92,15,0,0,0,-3.6,12.5,3.8,19.7,7.7,9.783,12.48,8.293,3.261
"DUNSANY",1976,"Summer",90,7,2,0,4.742,90.1,12,31.8,92,92,0,0,8,0,2.6,16,14,27.2,10.257,6.643,20.008,1.087,33.052
"DUNSANY",1976,"Autumn",91,21,7,4,7.302,306.7,24.9,70,91,91,7,0,0,0,-4.1,13,2,20.5,7.345,12.251,7.448,12.698,1.099
"DUNSANY",1977,"Winter",90,22,8,0,5.567,256.1,16.5,50.5,90,90,34,0,0,0,-9,7,0,11.2,5.476,15.761,2.51,24.403,1.111
"DUNSANY",1977,"Spring",90,8,1,1,3.626,137.8,21.3,32.4,92,92,11,0,0,0,-4.5,10.5,5,18.3,7.817,10.507,9.461,10.145,7.126
"DUNSANY",1977,"Summer",92,8,4,0,5.731,149,17.2,46.7,92,92,0,0,0,0,0.8,14.8,11.5,25,9.451,15.781,6.481,11.554,12.641
"DUNSANY",1977,"Autumn",91,10,4,1,4.891,220.1,41,56,91,91,13,0,0,0,-8.9,15,2.6,20.7,7.004,11.6,9.524,14.815,9.89
"DUNSANY",1978,"Winter",90,15,5,0,5.279,200.6,15.1,33.3,90,90,27,0,0,0,-7.4,7.3,0.2,13.3,5.424,11.399,4.074,9.959,3.045
"DUNSANY",1978,"Spring",92,10,1,0,4.427,132.8,14.5,27.5,92,92,14,0,0,0,-4.4,12,5,24.2,8.472,14.05,8.696,9.501,11.876
"DUNSANY",1978,"Summer",92,10,4,0,4.877,151.2,14.8,31.4,92,92,0,0,0,0,1.5,14,11.3,23.3,8.621,13.969,1.087,16.908,3.221
"DUNSANY",1978,"Autumn",91,10,3,1,4.723,165.3,21.7,37.7,91,61,NA,NA,0,0,NA,NA,2.8,21,NA,NA,NA,7.57,30.159
"DUNSANY",1979,"Winter",90,21,7,2,6.931,291.1,31.8,81.9,90,90,47,0,0,3,-16,9.5,-6.9,13.4,6.21,30.288,2.798,23.992,4.156
"DUNSANY",1979,"Summer",92,10,7,0,5.482,180.9,19.7,38,92,92,0,0,0,0,3,16.2,14,24,8.585,8.575,7.367,11.634,4.348
"DUNSANY",1979,"Autumn",91,15,6,1,5.329,223.8,26.6,41.8,91,91,10,0,0,0,-4,15,6.3,19.5,7.811,12.658,8.751,3.215,14.042
"DUNSANY",1980,"Winter",91,26,7,3,6.796,319.4,29.6,53.8,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1980,"Spring",92,10,5,2,6.492,168.8,35,59.5,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1980,"Summer",92,17,2,0,4.505,198.2,11.5,40.1,79,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1980,"Autumn",91,19,8,3,5.728,269.2,22.5,41.3,91,83,NA,NA,0,0,NA,NA,3.1,20,NA,NA,NA,17.338,10.338
"DUNSANY",1981,"Summer",92,11,3,1,5.182,145.1,22.6,42.7,91,91,0,0,0,0,3,14.5,13,23.5,7.86,9.849,9.931,15.466,6.39
"DUNSANY",1982,"Spring",92,10,1,0,4.408,163.1,13.2,28.3,92,92,13,0,0,0,-4.6,10.4,5.7,21.4,8.991,11.836,13.728,4.348,16.224
"DUNSANY",1982,"Summer",92,14,7,2,6.194,223,22.5,46.8,92,92,0,0,0,0,3.5,16,10.2,24,8.793,6.522,8.696,8.172,9.138
"DUNSANY",1982,"Autumn",91,22,8,1,5.984,293.2,20.5,65.3,91,91,6,0,0,0,-2.5,13.3,4.4,23,6.808,4.477,10.989,3.907,4.762
"DUNSANY",1983,"Winter",90,23,1,0,5.178,212.3,13.2,35.6,90,90,32,0,0,0,-5,8.8,1.3,13,6.148,8.313,7.778,9.588,7.737
"DUNSANY",1983,"Spring",92,19,8,0,4.823,255.6,13.2,32.7,92,92,18,0,0,0,-4.7,9.7,4.9,17.2,7.488,10.266,8.696,16.828,5.113
"DUNSANY",1983,"Summer",92,7,2,0,4.633,97.3,15.2,24.1,92,92,0,0,6,0,5,18,12.5,30.3,9.329,1.087,21.256,2.134,29.026
"DUNSANY",1983,"Autumn",91,13,6,1,6.433,173.7,20.6,28.6,91,91,7,0,0,0,-5,15,4.3,21.8,6.733,9.035,16.484,9.605,16.199
"DUNSANY",1984,"Winter",91,22,6,1,6.098,298.8,44.7,49.8,91,91,31,0,0,0,-8.9,10.3,0.7,12.6,6.029,5.983,12.047,12.088,8.954
"DUNSANY",1984,"Spring",92,5,3,0,4.367,104.8,19.7,26.3,92,92,20,0,0,0,-2.9,10.4,3.4,19,8.958,16.828,3.704,14.01,14.734
"DUNSANY",1984,"Summer",92,9,5,1,6.591,145,29.6,55.9,92,92,0,0,1,0,0.9,16,14.5,25.3,10.036,12.641,19.324,1.047,27.979
"DUNSANY",1985,"Winter",90,15,5,1,6.409,205.1,21.6,47.3,90,59,NA,NA,0,2,NA,NA,-1,13,NA,NA,NA,19.547,5.556
"DUNSANY",1985,"Spring",92,12,2,1,4.345,182.5,23,30.1,92,92,16,0,0,0,-4,11.4,3.3,19.9,7.798,12.802,12.762,12.923,12.319
"DUNSANY",1985,"Summer",92,17,5,3,5.96,298,37.6,58.6,92,92,0,0,0,0,1.5,14.5,12.5,24.8,7.701,4.267,7.448,21.014,1.087
"DUNSANY",1985,"Autumn",91,11,2,0,4.474,152.1,13.1,27.9,91,91,17,0,0,0,-5,16,2.8,23.5,7.282,11.233,12.088,14.286,15.303
"DUNSANY",1986,"Spring",92,16,8,0,4.89,234.7,16.2,39.1,92,92,18,0,0,0,-7.7,10.4,2.9,17.3,7.518,7.568,5.958,21.82,4.308
"DUNSANY",1986,"Summer",92,11,7,3,6.26,269.2,59.4,67.3,92,92,0,0,0,0,1.4,17.1,11.5,23.5,7.451,15.177,11.957,27.013,7.488
"DUNSANY",1986,"Autumn",91,9,3,1,5.459,158.3,22.7,36.8,91,91,4,0,0,0,-3.4,13.9,5.9,21,7.725,15.059,10.948,10.256,10.704
"DUNSANY",1987,"Spring",92,11,5,0,4.377,170.7,19.6,39,92,92,13,0,0,0,-5.4,11.1,4.6,21.2,8.076,9.34,10.628,8.132,11.514
"DUNSANY",1987,"Summer",92,15,8,1,5.945,225.9,30.2,37.5,92,92,0,0,0,0,1.1,16.5,11.8,24.5,7.878,10.749,11.795,17.15,8.535
"DUNSANY",1987,"Autumn",91,12,5,2,5.233,209.3,28.3,43,91,91,7,0,0,0,-3.5,14.9,3.9,19.5,6.946,11.355,5.006,12.047,3.297
"DUNSANY",1988,"Winter",91,19,4,1,5.316,239.2,26.1,44.6,91,91,24,0,0,0,-6.4,9.9,4,13,5.87,2.198,13.96,1.099,18.559
"DUNSANY",1988,"Spring",92,15,2,0,4.918,191.8,11.3,39.9,92,92,9,0,0,0,-3.5,10,5.5,19.6,7.94,3.261,14.694,3.261,7.568
"DUNSANY",1988,"Summer",92,14,4,2,5.292,195.8,23.2,31.2,92,92,0,0,0,0,4.9,13.7,13.5,24.5,8.104,2.093,3.14,8.857,7.609
"DUNSANY",1988,"Autumn",91,15,3,0,4.929,167.6,17.6,42.3,91,91,13,0,0,0,-7.2,15.3,3.5,22,7.114,16.402,9.849,18.559,8.14
"DUNSANY",1989,"Winter",90,12,3,0,4.322,155.6,11.2,29.2,90,90,15,0,0,0,-4.6,9.6,4.4,12.5,5.867,4.321,21.77,0,20.947
"DUNSANY",1989,"Summer",92,10,7,2,6.303,195.4,30.1,41.3,92,92,0,0,7,0,0.6,16.8,11,28.3,9.536,9.662,18.478,5.958,24.718
"DUNSANY",1989,"Autumn",91,11,4,1,5.218,177.4,25.2,49.8,91,91,6,0,0,0,-5.4,13.4,2.8,19.8,6.118,5.372,20.024,7.285,5.006
"DUNSANY",1990,"Winter",90,21,7,1,5.648,293.7,31.4,58.7,90,90,13,0,0,0,-5.1,10.6,1,13.1,5.946,5.309,8.889,5.432,17.778
"DUNSANY",1990,"Spring",92,6,1,0,3.677,95.6,11.2,30.4,92,92,8,0,0,0,-5.7,12.5,4.1,24,8.722,9.42,20.572,3.18,24.879
"DUNSANY",1990,"Summer",92,12,7,1,5.167,201.5,24.3,42.6,92,92,0,0,3,0,2.2,17.8,13.6,28.2,8.238,3.824,17.955,5.435,14.13
"DUNSANY",1990,"Autumn",91,12,7,3,6.658,239.7,26.2,61.5,91,91,10,0,0,0,-4.6,13.6,5,21.6,6.938,11.477,12.047,3.948,11.803
"DUNSANY",1991,"Spring",92,16,4,1,5.609,179.5,24,44.1,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1991,"Summer",92,12,4,0,4.975,159.2,18.4,27.4,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1991,"Autumn",91,16,6,2,6.142,221.1,26.1,53.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1992,"Winter",91,10,3,2,6.052,151.3,24,55.2,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",1992,"Autumn",91,11,5,1,4.926,192.1,22.8,43.3,91,91,9,0,0,0,-3.4,13.5,6.8,19.1,7.104,16.484,6.593,16.484,7.692
"DUNSANY",1993,"Spring",92,14,6,1,5.202,223.7,25,53.3,92,92,5,0,0,0,-3.1,10.8,4.5,17.5,6.988,4.348,23.913,5.435,9.783
"DUNSANY",1993,"Summer",92,10,5,2,6.375,229.5,56.5,96.4,92,92,0,0,1,0,4.2,14.1,11.7,25.5,7.815,7.609,9.783,11.957,5.435
"DUNSANY",1993,"Autumn",91,16,6,3,8.543,239.2,54.7,107.1,91,91,14,0,0,0,-6,13.3,3.2,19,7.235,19.78,3.297,14.286,0
"DUNSANY",1994,"Winter",90,31,11,0,6.109,354.3,14.5,39.5,90,90,22,0,0,0,-4,9.4,1.3,13.3,5.539,0,4.444,11.111,3.333
"DUNSANY",1994,"Spring",92,13,0,0,4.052,186.4,9.6,34.9,90,92,6,0,0,0,-0.5,12.3,5.8,18.5,7.191,4.348,9.783,13.333,10
"DUNSANY",1994,"Summer",92,12,3,0,4.788,162.8,14.2,27.6,92,92,0,0,0,0,3.8,15.3,12.1,22.5,7.733,3.261,10.87,7.609,1.087
"DUNSANY",1994,"Autumn",91,17,3,0,4.658,177,12.1,30.7,86,91,2,0,0,0,-2,13.5,7.1,20.6,6.605,4.396,13.187,9.302,17.442
"DUNSANY",1995,"Winter",90,27,9,1,6.231,367.6,23.7,56.7,90,90,18,0,0,0,-2.5,10.5,3.5,14.5,6.114,0,13.333,1.111,18.889
"DUNSANY",1995,"Spring",92,5,2,0,3.721,122.8,18.2,25.1,92,92,19,0,0,0,-2.5,11.3,3,22.5,7.883,9.783,21.739,16.304,19.565
"DUNSANY",1995,"Autumn",91,19,14,5,9.692,348.9,31,91.7,91,91,5,0,0,0,-5.3,14.2,5.5,20.3,7.341,2.198,17.582,1.099,21.978
"DUNSANY",1996,"Spring",92,22,7,0,6.508,234.3,14.9,32.7,92,92,11,0,0,0,-3,11.3,2.5,19.5,7.357,9.783,10.87,13.043,4.348
"DUNSANY",1996,"Summer",91,10,5,2,6.485,168.6,33.2,47.5,92,92,0,0,3,0,3.8,15.7,12.5,25.8,8.771,7.609,8.696,2.174,8.696
"DUNSANY",1996,"Autumn",91,18,6,1,6.044,217.6,22.1,40.6,91,91,12,0,0,0,-3,15,2.6,23.4,6.795,3.297,13.187,7.692,13.187
"DUNSANY",1997,"Spring",92,10,4,1,6.296,151.1,27.1,53.2,92,92,7,0,0,0,-2.5,11.6,7.7,22,8.217,4.348,27.174,6.522,28.261
"DUNSANY",1997,"Summer",92,14,6,0,5.439,223,19,37.1,92,92,0,0,1,0,3.6,17.8,10.8,25.2,7.59,3.261,25,10.87,11.957
"DUNSANY",1997,"Autumn",91,17,7,0,6.388,217.2,18.2,44.2,91,91,2,0,0,0,-0.6,15.7,8,19.6,6.362,4.396,25.275,2.198,10.989
"DUNSANY",1998,"Winter",90,17,5,1,5.983,209.4,22.8,35.2,90,90,12,0,0,0,-4.6,11.5,3.2,14.8,5.56,5.556,25.556,3.333,31.111
"DUNSANY",1998,"Spring",92,17,7,0,6.371,223,19,55.7,92,92,8,0,0,0,-4.5,11.2,6.8,23,7.202,5.435,32.609,4.348,18.478
"DUNSANY",1998,"Summer",92,17,5,1,5.728,229.1,22.8,44.5,92,92,0,0,0,0,3.5,15.7,10.6,24.2,7.482,4.348,10.87,3.261,2.174
"DUNSANY",1998,"Autumn",91,22,6,1,5.669,289.1,32.5,44,91,91,4,0,0,0,-4,15,6.5,23.5,6.426,3.297,15.385,3.297,12.088
"DUNSANY",1999,"Winter",90,16,4,1,5.109,240.1,32.4,55,90,90,13,0,0,0,-5.2,9,3.4,14,5.841,3.333,14.444,1.111,18.889
"DUNSANY",1999,"Spring",92,12,7,0,4.743,166,14,35.9,92,92,6,0,0,0,-2.9,12.2,6.4,20,7.39,5.435,33.696,3.261,29.348
"DUNSANY",1999,"Summer",92,11,4,1,6.519,202.1,57.6,82.6,92,92,0,0,2,0,2.6,15.9,12.5,27.5,8.013,3.261,16.304,4.348,7.609
"DUNSANY",1999,"Autumn",91,14,8,4,7.1,269.8,38.3,67.9,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",2000,"Spring",92,8,2,1,4.176,137.8,25.8,36.6,92,92,9,0,0,0,-3.7,11.5,5.8,20.1,7.893,6.522,20.652,6.522,19.565
"DUNSANY",2000,"Summer",92,13,5,0,5.057,187.1,17.4,35.8,92,92,0,0,1,0,4.8,15.3,11.3,26.3,8.072,3.261,11.957,7.609,6.522
"DUNSANY",2000,"Autumn",91,21,9,1,7.262,326.8,73.6,99.8,91,91,1,0,0,0,-0.2,14.3,5.3,21.3,6.881,3.297,7.692,3.297,6.593
"DUNSANY",2001,"Winter",90,13,5,2,6.038,205.3,28.4,46.6,90,90,29,0,0,2,-10.3,9.7,-1.8,13,6.05,13.333,10,8.889,14.444
"DUNSANY",2001,"Spring",92,8,2,0,4.388,144.8,16.2,32.1,92,92,16,0,0,0,-6.5,13.4,3.8,21.4,8.399,11.957,18.478,5.435,17.391
"DUNSANY",2001,"Summer",92,15,6,2,6.249,218.7,24.7,46.8,92,92,0,0,1,0,2.1,17.5,13,26,8.405,8.696,15.217,4.348,9.783
"DUNSANY",2001,"Autumn",91,11,2,1,4.506,153.2,23.2,37,91,91,2,0,0,0,-0.7,14.4,5.8,19.6,6.845,2.198,12.088,1.099,23.077
"DUNSANY",2002,"Winter",90,18,9,0,6.519,241.2,18.3,45.6,90,90,19,0,0,0,-7.2,8.3,2.3,13.4,6.558,4.444,14.444,3.333,31.111
"DUNSANY",2002,"Spring",92,14,5,2,6.431,225.1,30.3,51.9,92,92,8,0,0,0,-3,13.3,6.6,19.1,7.98,5.435,25,0,18.478
"DUNSANY",2002,"Summer",92,13,2,0,4.179,179.7,13.5,31,92,92,0,0,0,0,5,16.9,13.3,23.4,7.225,1.087,13.043,5.435,5.435
"DUNSANY",2002,"Autumn",91,18,10,4,8.416,311.4,34.6,63.8,91,91,6,0,0,0,-1.5,13.4,8,21.3,7.145,7.692,9.89,3.297,12.088
"DUNSANY",2003,"Spring",92,14,6,1,5.63,208.3,24.1,50.9,92,92,8,0,0,0,-3.8,11.6,6.8,23.2,8.579,5.435,19.565,0,25
"DUNSANY",2003,"Summer",92,9,7,1,5.183,181.4,25.3,54.7,92,92,0,0,3,0,4.3,16.3,14.8,27,8.196,2.174,28.261,0,15.217
"DUNSANY",2003,"Autumn",91,11,4,1,5.77,155.8,27.3,35.8,91,91,7,0,0,0,-1.8,15.4,6.4,24,7.558,8.791,10.989,6.593,19.78
"DUNSANY",2004,"Spring",92,11,2,0,4.536,149.7,12,29.9,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUNSANY",2004,"Summer",92,14,6,2,5.632,230.9,31,63.1,92,92,0,0,0,0,3.3,15.5,13.5,24,8.245,6.522,18.478,1.087,13.043
"DUNSANY",2004,"Autumn",91,19,7,2,6.817,245.4,26.5,55.1,91,91,3,0,0,0,-0.8,16,4,23.8,6.318,2.198,17.582,3.297,7.692
"DUNSANY",2005,"Winter",90,13,2,1,4.916,186.8,39.6,58.3,90,90,17,0,0,0,-2.4,9.8,3.4,13.5,5.84,0,11.111,1.111,17.778
"DUNSANY",2005,"Spring",92,12,5,1,5.709,194.1,28,36.8,92,92,11,0,0,0,-3.8,11.4,6,18.5,7.705,7.609,30.435,2.174,18.478
"DUNSANY",2005,"Summer",91,7,3,1,4.943,138.4,25.2,45.8,92,92,0,0,2,0,4,15.8,12.7,26.3,8.148,1.087,20.652,5.435,18.478
"DUNSANY",2005,"Autumn",91,16,6,2,6.335,234.4,26.5,58.7,91,91,11,0,0,0,-4.3,15,4.5,23,7.257,6.593,18.681,2.198,27.473
"DUNSANY",2006,"Winter",90,10,4,0,5.339,122.8,14.8,33.8,90,90,22,0,0,0,-4.5,10.8,4,13.1,6.347,4.444,12.222,0,15.556
"DUNSANY",2006,"Spring",91,18,9,2,6.82,272.8,31.9,56.7,92,92,13,0,0,0,-7.2,10.3,3,21,7.81,8.696,17.391,8.696,8.696
"DUNSANY",2006,"Summer",91,9,0,0,5.011,95.2,8.9,21.4,92,92,0,0,7,0,4.6,18.5,12.6,28.4,9.747,2.174,18.478,2.174,27.174
"DUNSANY",2006,"Autumn",91,24,10,4,8.331,349.9,32.2,55.4,91,91,4,0,0,0,-3.5,14.9,6.1,22.2,7.377,5.495,19.78,0,26.374
"DUNSANY",2007,"Winter",90,22,8,0,5.993,275.7,19.3,50.7,90,90,19,0,0,0,-5.5,8.9,2.7,13.5,6.339,6.667,16.667,1.111,28.889
"DUNSANY",2007,"Spring",91,7,2,0,3.867,104.4,14.6,24.2,92,92,5,0,0,0,-2.7,12.9,6,20.5,9.159,5.435,21.739,0,30.435
"DUNSANY",2012,"Summer",92,22,11,1,6.143,356.3,25.2,40.8,92,92,0,0,0,0,4.223,16.12,11.76,22.98,7.023,4.348,14.13,9.783,4.348
"DUNSANY",2012,"Autumn",91,13,6,1,5.278,190,25,41,91,91,12,0,0,0,-2.778,14.3,3.018,21.88,6.816,9.89,10.989,17.582,6.593
"DUNSANY",2013,"Winter",90,20,4,1,5.293,211.7,22,41.9,90,90,30,0,0,0,-4.621,9.26,1.389,13.06,5.932,5.556,8.889,11.111,11.111
"DUNSANY",2013,"Spring",92,11,3,0,4.565,168.9,18.3,31.1,92,92,24,0,0,0,-5.649,10.92,1.517,19.13,7.269,14.13,8.696,22.826,3.261
"DUNSANY",2013,"Summer",92,12,4,1,6.696,187.5,46.6,65.9,92,92,0,0,4,0,4.867,16.39,13.8,28,8.846,0,17.391,1.087,14.13
"DUNSANY",2013,"Autumn",91,15,5,0,5.903,212.5,17.8,52,91,91,5,0,0,0,-3.55,15.36,4.799,22.73,6.47,4.396,17.582,6.593,18.681
"DUNSANY",2014,"Winter",90,27,7,0,5.859,328.1,19.7,42.4,90,90,9,0,0,0,-2.719,11.39,3.732,13.86,5.96,0,7.778,0,11.111
"DUNSANY",2014,"Spring",92,13,3,0,4.697,169.1,11.3,28,92,92,7,0,0,0,-2.169,11.55,6.085,19.46,7.492,2.174,27.174,1.087,18.478
"DUNSANY",2014,"Summer",92,11,6,2,7.104,191.8,35.3,73.2,92,92,0,0,2,0,3.553,16.16,14.49,25.33,8.525,4.348,16.304,3.261,9.783
"DUNSANY",2014,"Autumn",91,12,7,3,6.626,231.9,35.9,65.1,91,91,3,0,0,0,-1.803,14.48,4.331,22.83,7.319,5.495,13.187,0,17.582
"DUNSANY",2015,"Winter",90,12,3,0,4.285,175.7,12,27.9,90,90,32,0,0,0,-7.05,10.34,2.381,14.15,6.314,7.778,7.778,6.667,11.111
"DUNSANY",2015,"Spring",92,16,6,0,5.931,213.5,19.2,47.3,92,92,14,0,0,0,-3.716,10.5,3.571,18.19,8.843,8.696,8.696,5.435,18.478
"DUNSANY",2015,"Summer",92,11,3,1,5.172,186.2,27.1,60.6,92,92,0,0,0,0,1.656,15.45,10.74,24.36,8.132,10.87,10.87,10.87,3.261
"DUNSANY",2015,"Autumn",91,20,7,2,7.347,235.1,26.2,62.3,91,91,4,0,0,0,-2.585,12.04,4.736,19.05,7.169,5.495,9.89,7.692,17.582
